timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-07T00:00:00;0.0;0.0;0.0;672.0;0.0;218.0;0.0;0.0;9.0;;209.0;0;0;0;0;209.0;209.0;209.0;0.0;464.23723845648055;672.0
2026-04-07T00:02:51.879802;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;9.0;;184.0;0;0;0;0;184.0;184.0;184.0;0.0;452.6780704857203;672.0
2026-04-07T00:02:51.884241;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;0.0;;193.0;0;0;0;0;193.0;193.0;193.0;0.0;452.67775735450687;672.0
2026-04-07T00:07:51.965664;0.0;0.0;0.0;672.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;431.02554085755565;672.0
2026-04-07T00:07:51.971185;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;431.02514249271826;672.0
2026-04-07T00:07:51.972042;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;3.0;;210.0;0;0;0;0;210.0;210.0;210.0;0.0;431.0250815272711;672.0
2026-04-07T00:12:56.373763;0.0;0.0;0.0;645.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;409.7829560103334;672.0
2026-04-07T00:12:56.378602;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;409.7826183294391;672.0
2026-04-07T00:12:56.379330;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;9.0;;200.0;0;0;0;0;200.0;200.0;200.0;0.0;409.7825690069459;672.0
2026-04-07T00:17:56.960350;0.0;0.0;0.0;618.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;384.93779635111935;672.0
2026-04-07T00:17:56.966217;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;384.9373114093849;672.0
2026-04-07T00:17:56.966947;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;18.0;;235.0;0;0;0;0;235.0;235.0;235.0;0.0;384.9372532962413;672.0
2026-04-07T00:23:01.429121;0.0;0.0;0.0;591.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;363.2376465966799;672.0
2026-04-07T00:23:01.433826;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;363.23731126225005;672.0
2026-04-07T00:23:01.434725;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;9.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;363.2372491362338;672.0
2026-04-07T00:28:01.950112;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;9.0;;203.0;0;0;0;0;203.0;203.0;203.0;0.0;342.57172624971616;672.0
2026-04-07T00:28:01.955157;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;8.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;342.5713776115048;672.0
2026-04-07T00:33:07.435474;0.0;0.0;0.0;564.0;0.0;207.0;0.0;0.0;8.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;320.3525972449112;672.0
2026-04-07T00:33:07.441821;0.0;0.0;0.0;537.0;0.0;207.0;0.0;0.0;8.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;320.3521356027328;672.0
2026-04-07T00:33:07.442661;0.0;0.0;0.0;537.0;0.0;207.0;0.0;0.0;9.0;;198.0;0;0;0;0;198.0;198.0;198.0;0.0;320.3520748132591;672.0
2026-04-07T00:38:07.963102;0.0;0.0;0.0;537.0;0.0;203.0;0.0;0.0;9.0;;194.0;0;0;0;0;194.0;194.0;194.0;0.0;299.0432423739316;672.0
2026-04-07T00:38:07.968558;0.0;0.0;0.0;510.0;0.0;203.0;0.0;0.0;9.0;;194.0;0;0;0;0;194.0;194.0;194.0;0.0;299.0428555084345;672.0
2026-04-07T00:38:07.969271;0.0;0.0;0.0;510.0;0.0;203.0;0.0;0.0;6.0;;197.0;0;0;0;0;197.0;197.0;197.0;0.0;299.0428041703497;672.0
2026-04-07T00:43:12.346826;0.0;0.0;0.0;510.0;0.0;204.0;0.0;0.0;6.0;;198.0;0;0;0;0;198.0;198.0;198.0;0.0;277.0154811111392;672.0
2026-04-07T00:43:12.351305;0.0;0.0;0.0;510.0;0.0;204.0;0.0;0.0;5.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;277.01515533591987;672.0
2026-04-07T00:48:12.950028;0.0;0.0;0.0;510.0;0.0;228.0;0.0;0.0;5.0;;223.0;0;0;0;0;0;223.0;0;223.0;268;672.0
2026-04-07T00:48:12.955556;0.0;0.0;0.0;483.0;0.0;228.0;0.0;0.0;5.0;;223.0;0;0;0;0;0;223.0;0;223.0;268;672.0
2026-04-07T00:48:12.956290;0.0;0.0;0.0;483.0;0.0;228.0;0.0;0.0;7.0;;221.0;0;0;0;0;0;221.0;0;221.0;268;672.0
2026-04-07T00:53:17.347206;0.0;0.0;0.0;483.0;0.0;223.0;0.0;0.0;7.0;;216.0;0;0;0;0;0;216.0;0;216.0;268;672.0
2026-04-07T00:53:17.348147;0.0;0.0;0.0;456.0;0.0;223.0;0.0;0.0;7.0;;216.0;0;0;0;0;0;216.0;0;216.0;268;672.0
2026-04-07T00:58:18.026672;0.0;0.0;0.0;456.0;0.0;199.0;0.0;0.0;7.0;;192.0;0;0;0;0;0;192.0;0;192.0;268;672.0
2026-04-07T00:58:18.032438;0.0;0.0;0.0;430.0;0.0;199.0;0.0;0.0;7.0;;192.0;0;0;0;0;0;192.0;0;192.0;268;672.0
2026-04-07T00:58:18.033258;0.0;0.0;0.0;430.0;0.0;199.0;0.0;0.0;3.0;;196.0;0;0;0;0;0;196.0;0;196.0;268;672.0
2026-04-07T01:03:22.334103;0.0;0.0;0.0;430.0;0.0;183.0;0.0;0.0;3.0;;180.0;0;0;0;0;0;180.0;0;180.0;268;672.0
2026-04-07T01:03:22.335038;0.0;0.0;0.0;403.0;0.0;183.0;0.0;0.0;3.0;;180.0;0;0;0;0;0;180.0;0;180.0;268;672.0
2026-04-07T01:03:22.339341;0.0;0.0;0.0;403.0;0.0;183.0;0.0;0.0;6.0;;177.0;0;0;0;0;0;177.0;0;177.0;268;672.0
2026-04-07T01:08:22.958136;0.0;0.0;0.0;403.0;0.0;183.0;0.0;0.0;5.0;;178.0;0;0;0;0;0;178.0;0;178.0;268;672.0
2026-04-07T01:13:27.379225;0.0;0.0;0.0;403.0;0.0;186.0;0.0;0.0;5.0;;181.0;0;0;0;0;0;181.0;0;181.0;268;672.0
2026-04-07T01:13:27.383867;0.0;0.0;0.0;376.0;0.0;186.0;0.0;0.0;5.0;;181.0;0;0;0;0;0;181.0;0;181.0;268;672.0
2026-04-07T01:13:27.384776;0.0;0.0;0.0;376.0;0.0;186.0;0.0;0.0;9.0;;177.0;0;0;0;0;0;177.0;0;177.0;268;672.0
2026-04-07T01:18:27.956437;0.0;0.0;0.0;376.0;0.0;185.0;0.0;0.0;9.0;;176.0;0;0;0;0;0;176.0;0;176.0;268;672.0
2026-04-07T01:18:27.961341;0.0;0.0;0.0;322.0;0.0;185.0;0.0;0.0;9.0;;176.0;0;0;0;0;0;176.0;0;176.0;268;672.0
2026-04-07T01:18:27.962010;0.0;0.0;0.0;322.0;0.0;185.0;0.0;0.0;8.0;;177.0;0;0;0;0;0;177.0;0;177.0;268;672.0
2026-04-07T01:23:32.368008;0.0;0.0;0.0;322.0;0.0;205.0;0.0;0.0;8.0;;197.0;0;0;0;0;0;197.0;0;197.0;268;672.0
2026-04-07T01:23:32.368981;0.0;0.0;0.0;295.0;0.0;205.0;0.0;0.0;8.0;;197.0;0;0;0;0;0;197.0;0;197.0;268;672.0
2026-04-07T01:23:32.373607;0.0;0.0;0.0;295.0;0.0;205.0;0.0;0.0;5.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T01:28:32.951338;0.0;0.0;0.0;295.0;0.0;210.0;0.0;0.0;5.0;;205.0;0;0;0;0;0;205.0;0;205.0;268;672.0
2026-04-07T01:28:32.956628;0.0;0.0;0.0;295.0;0.0;210.0;0.0;0.0;10.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T01:33:49.417138;0.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;10.0;;-10.0;0;-10.0;10.0;0;0.0;0.0;-10.0;0.0;268.77357013555553;672.0
2026-04-07T01:33:49.418097;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0;10.0;;-10.0;0;-10.0;10.0;0;0.0;0.0;-10.0;0.0;268.7735724797777;672.0
2026-04-07T01:33:49.421578;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0;0.0;;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;268.7735724797777;672.0
2026-04-07T01:33:49.421972;0.0;0.0;0.0;268.0;0.0;0.0;230.0;0.0;0.0;;230.0;0;0;0;0;230.0;230.0;230.0;0.0;268.77354178194577;672.0
2026-04-07T01:38:49.956591;0.0;0.0;0.0;268.0;0.0;0.0;220.0;0.0;0.0;;220.0;0;0;0;0;0;220.0;0;220.0;268;672.0
2026-04-07T01:43:54.344159;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T01:48:54.960235;0.0;0.0;0.0;268.0;0.0;0.0;207.0;0.0;0.0;;207.0;0;0;0;0;0;207.0;0;207.0;268;672.0
2026-04-07T01:53:59.358544;0.0;0.0;0.0;268.0;0.0;0.0;203.0;0.0;0.0;;203.0;0;0;0;0;0;203.0;0;203.0;268;672.0
2026-04-07T01:58:59.950451;0.0;0.0;0.0;268.0;0.0;0.0;182.0;0.0;0.0;;182.0;0;0;0;0;0;182.0;0;182.0;268;672.0
2026-04-07T02:04:04.378384;0.0;0.0;0.0;268.0;0.0;0.0;185.0;0.0;0.0;;185.0;0;0;0;0;0;185.0;0;185.0;268;672.0
2026-04-07T02:09:04.960227;0.0;0.0;0.0;268.0;0.0;0.0;182.0;0.0;0.0;;182.0;0;0;0;0;0;182.0;0;182.0;268;672.0
2026-04-07T02:14:09.344818;0.0;0.0;0.0;268.0;0.0;0.0;225.0;0.0;0.0;;225.0;0;0;0;0;0;225.0;0;225.0;268;672.0
2026-04-07T02:19:09.960921;0.0;0.0;0.0;268.0;0.0;0.0;222.0;0.0;0.0;;222.0;0;0;0;0;0;222.0;0;222.0;268;672.0
2026-04-07T02:29:15.960038;0.0;0.0;0.0;268.0;0.0;0.0;203.0;0.0;0.0;;203.0;0;0;0;0;0;203.0;0;203.0;268;672.0
2026-04-07T02:34:20.355926;0.0;0.0;0.0;268.0;0.0;0.0;201.0;0.0;0.0;;201.0;0;0;0;0;0;201.0;0;201.0;268;672.0
2026-04-07T02:39:20.954184;0.0;0.0;0.0;268.0;0.0;0.0;202.0;0.0;0.0;;202.0;0;0;0;0;0;202.0;0;202.0;268;672.0
2026-04-07T02:44:25.379827;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T02:48:25.951628;0.0;0.0;0.0;268.0;0.0;0.0;185.0;0.0;0.0;;185.0;0;0;0;0;0;185.0;0;185.0;268;672.0
2026-04-07T02:54:30.340276;0.0;0.0;0.0;268.0;0.0;0.0;202.0;0.0;0.0;;202.0;0;0;0;0;0;202.0;0;202.0;268;672.0
2026-04-07T02:58:30.959169;0.0;0.0;0.0;268.0;0.0;0.0;199.0;0.0;0.0;;199.0;0;0;0;0;0;199.0;0;199.0;268;672.0
2026-04-07T03:04:35.415097;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T03:08:35.953241;0.0;0.0;0.0;268.0;0.0;0.0;184.0;0.0;0.0;;184.0;0;0;0;0;0;184.0;0;184.0;268;672.0
2026-04-07T03:13:35.979199;0.0;0.0;0.0;268.0;0.0;0.0;182.0;0.0;0.0;;182.0;0;0;0;0;0;182.0;0;182.0;268;672.0
2026-04-07T03:18:40.957683;0.0;0.0;0.0;268.0;0.0;0.0;213.0;0.0;0.0;;213.0;0;0;0;0;0;213.0;0;213.0;268;672.0
2026-04-07T03:23:40.986121;0.0;0.0;0.0;268.0;0.0;0.0;207.0;0.0;0.0;;207.0;0;0;0;0;0;207.0;0;207.0;268;672.0
2026-04-07T03:28:56.969895;0.0;0.0;0.0;268.0;0.0;0.0;205.0;0.0;0.0;;205.0;0;0;0;0;0;205.0;0;205.0;268;672.0
2026-04-07T03:33:56.963730;0.0;0.0;0.0;268.0;0.0;0.0;229.0;0.0;0.0;;229.0;0;0;0;0;0;229.0;0;229.0;268;672.0
2026-04-07T03:39:12.973895;0.0;0.0;0.0;268.0;0.0;0.0;221.0;0.0;0.0;;221.0;0;0;0;0;0;221.0;0;221.0;268;672.0
2026-04-07T03:44:12.969797;0.0;0.0;0.0;268.0;0.0;0.0;224.0;0.0;0.0;;224.0;0;0;0;0;0;224.0;0;224.0;268;672.0
2026-04-07T03:49:17.960914;0.0;0.0;0.0;268.0;0.0;0.0;204.0;0.0;0.0;;204.0;0;0;0;0;0;204.0;0;204.0;268;672.0
2026-04-07T03:54:17.979082;0.0;0.0;0.0;268.0;0.0;0.0;183.0;0.0;0.0;;183.0;0;0;0;0;0;183.0;0;183.0;268;672.0
2026-04-07T03:59:22.965321;0.0;0.0;0.0;268.0;0.0;0.0;182.0;0.0;0.0;;182.0;0;0;0;0;0;182.0;0;182.0;268;672.0
2026-04-07T04:04:22.971459;0.0;0.0;0.0;268.0;0.0;0.0;183.0;0.0;0.0;;183.0;0;0;0;0;0;183.0;0;183.0;268;672.0
2026-04-07T04:09:27.956182;0.0;0.0;0.0;268.0;0.0;0.0;182.0;0.0;0.0;;182.0;0;0;0;0;0;182.0;0;182.0;268;672.0
2026-04-07T04:19:32.970676;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T04:24:32.986277;0.0;0.0;0.0;268.0;0.0;0.0;207.0;0.0;0.0;;207.0;0;0;0;0;0;207.0;0;207.0;268;672.0
2026-04-07T04:29:37.961099;0.0;0.0;0.0;268.0;0.0;0.0;202.0;0.0;0.0;;202.0;0;0;0;0;0;202.0;0;202.0;268;672.0
2026-04-07T04:34:37.980123;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T04:49:47.953951;0.0;0.0;0.0;268.0;0.0;0.0;202.0;0.0;0.0;;202.0;0;0;0;0;0;202.0;0;202.0;268;672.0
2026-04-07T04:54:47.967853;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T04:59:52.955579;0.0;0.0;0.0;268.0;0.0;0.0;201.0;0.0;0.0;;201.0;0;0;0;0;0;201.0;0;201.0;268;672.0
2026-04-07T05:04:52.972341;0.0;0.0;0.0;268.0;0.0;0.0;199.0;0.0;0.0;;199.0;0;0;0;0;0;199.0;0;199.0;268;672.0
2026-04-07T05:09:57.967964;0.0;0.0;0.0;268.0;0.0;0.0;200.0;0.0;0.0;;200.0;0;0;0;0;0;200.0;0;200.0;268;672.0
2026-04-07T05:14:58.053093;0.0;0.0;0.0;268.0;0.0;0.0;181.0;0.0;0.0;;181.0;0;0;0;0;0;181.0;0;181.0;268;672.0
2026-04-07T05:20:03.032142;0.0;0.0;0.0;268.0;0.0;0.0;180.0;0.0;0.0;;180.0;0;0;0;0;0;180.0;0;180.0;268;672.0
2026-04-07T05:25:03.016468;0.0;0.0;0.0;268.0;0.0;0.0;201.0;0.0;0.0;;201.0;0;0;0;0;0;201.0;0;201.0;268;672.0
2026-04-07T05:30:17.108916;0.0;0.0;0.0;268.0;0.0;0.0;204.0;0.0;0.0;;204.0;0;0;0;0;0;204.0;0;204.0;268;672.0
2026-04-07T05:40:22.995073;0.0;0.0;0.0;268.0;0.0;0.0;223.0;0.0;0.0;;223.0;0;0;0;0;0;223.0;0;223.0;268;672.0
2026-04-07T05:55:27.967339;0.0;0.0;0.0;268.0;0.0;0.0;203.0;0.0;0.0;;203.0;0;0;0;0;0;203.0;0;203.0;268;672.0
2026-04-07T06:05:32.991391;0.0;0.0;0.0;268.0;0.0;0.0;201.0;0.0;0.0;;201.0;0;0;0;0;0;201.0;0;201.0;268;672.0
2026-04-07T06:10:37.962618;0.0;0.0;0.0;268.0;0.0;0.0;212.0;0.0;0.0;;212.0;0;0;0;0;0;212.0;0;212.0;268;672.0
2026-04-07T06:15:38.019518;0.0;0.0;0.0;268.0;0.0;0.0;204.0;0.0;0.0;;204.0;0;0;0;0;0;204.0;0;204.0;268;672.0
2026-04-07T06:20:42.998018;0.0;0.0;0.0;268.0;0.0;0.0;223.0;0.0;0.0;;223.0;0;0;0;0;0;223.0;0;223.0;268;672.0
2026-04-07T06:25:43.855722;0.0;0.0;0.0;268.0;0.0;0.0;232.0;0.0;0.0;;232.0;0;0;0;0;0;232.0;0;232.0;268;672.0
2026-04-07T06:30:00.069404;0.0;0.0;0.0;268.0;0.0;0.0;201.0;0.0;0.0;;201.0;0;0;0;0;0;201.0;0;201.0;268;672.0
2026-04-07T06:34:59.973466;0.0;0.0;0.0;268.0;0.0;0.0;202.0;0.0;0.0;;202.0;0;0;0;0;0;202.0;0;202.0;268;672.0
2026-04-07T06:40:04.965194;0.0;0.0;0.0;268.0;0.0;0.0;181.0;0.0;0.0;;181.0;0;0;0;0;0;181.0;0;181.0;268;672.0
2026-04-07T06:45:04.963338;0.0;0.0;0.0;268.0;0.0;0.0;183.0;0.0;0.0;;183.0;0;0;0;0;0;183.0;0;183.0;268;672.0
2026-04-07T06:50:09.989977;0.0;0.0;0.0;268.0;0.0;0.0;186.0;0.0;0.0;;186.0;0;0;0;0;0;186.0;0;186.0;268;672.0
2026-04-07T06:55:09.961967;0.0;0.0;0.0;268.0;5.0;0.0;186.0;0.0;0.0;;186.0;5.0;5.0;0.0;0.0;0;181.0;5.0;181.0;268;672.0
2026-04-07T06:55:09.962262;0.0;0.0;1.0;268.0;5.0;0.0;186.0;0.0;0.0;;186.0;5.0;5.0;0.0;0.0;0;181.0;5.0;181.0;268;672.0
2026-04-07T06:55:09.962510;0.0;0.0;1.0;268.0;5.0;0.0;186.0;1.0;0.0;;186.0;5.0;5.0;0.0;0.0;0;181.0;5.0;181.0;268;672.0
2026-04-07T06:55:09.962755;2.0;0.0;1.0;268.0;5.0;0.0;186.0;1.0;0.0;;186.0;5.0;5.0;0.0;0.0;0;181.0;5.0;181.0;268;672.0
2026-04-07T06:55:09.963003;2.0;1.0;1.0;268.0;5.0;0.0;186.0;1.0;0.0;;186.0;5.0;5.0;0.0;0.0;0;181.0;5.0;181.0;268;672.0
2026-04-07T06:55:09.964058;2.0;1.0;1.0;268.0;5.0;5.0;186.0;1.0;0.0;;191.0;5.0;5.0;0.0;0.0;0;186.0;5.0;186.0;268;672.0
2026-04-07T06:55:09.967665;2.0;1.0;1.0;268.0;5.0;5.0;184.0;1.0;0.0;;189.0;5.0;5.0;0.0;0.0;0;184.0;5.0;184.0;268;672.0
2026-04-07T07:00:15.117699;2.0;1.0;1.0;268.0;9.0;5.0;184.0;1.0;0.0;;189.0;9.0;9.0;0.0;0.0;0;180.0;9.0;180.0;268;672.0
2026-04-07T07:00:15.118025;2.0;1.0;2.0;268.0;9.0;5.0;184.0;1.0;0.0;;189.0;9.0;9.0;0.0;0.0;0;180.0;9.0;180.0;268;672.0
2026-04-07T07:00:15.118433;4.0;1.0;2.0;268.0;9.0;5.0;184.0;1.0;0.0;;189.0;9.0;9.0;0.0;0.0;0;180.0;9.0;180.0;268;672.0
2026-04-07T07:00:15.118682;4.0;2.0;2.0;268.0;9.0;5.0;184.0;1.0;0.0;;189.0;9.0;9.0;0.0;0.0;0;180.0;9.0;180.0;268;672.0
