timestamp;solarleistung_pv4;hausabgabe;netzeinspeisung;solarleistung_pv2;solarleistung_pv1;solarleistung;solarleistung_pv3;netzbezug;akkuLadestand;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-08T00:00:00;0.0;222.0;0.0;0.0;0.0;0.0;0.0;14.0;725.0;0.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;3108.0459429479743;725.0
2026-04-08T00:02:42.456339;0.0;222.0;7.0;0.0;0.0;0.0;0.0;14.0;725.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;3095.4434694957386;725.0
2026-04-08T00:02:42.456637;0.0;222.0;7.0;0.0;0.0;0.0;0.0;0.0;725.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;3095.443447791809;725.0
2026-04-08T00:02:42.464025;0.0;221.0;7.0;0.0;0.0;0.0;0.0;0.0;725.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;3095.442912211863;725.0
2026-04-08T00:02:42.465059;0.0;221.0;7.0;0.0;0.0;0.0;0.0;0.0;698.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;3095.4428372538687;725.0
2026-04-08T00:07:42.453894;0.0;221.0;30.0;0.0;0.0;0.0;0.0;0.0;698.0;0.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;3074.500634225725;725.0
2026-04-08T00:07:42.460902;0.0;266.0;30.0;0.0;0.0;0.0;0.0;0.0;698.0;0.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;3074.5000739655625;725.0
2026-04-08T00:07:42.461853;0.0;266.0;30.0;0.0;0.0;0.0;0.0;0.0;672.0;0.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;3074.4999979371073;725.0
2026-04-08T00:12:47.454675;0.0;266.0;0.0;0.0;0.0;0.0;0.0;0.0;672.0;0.0;266.0;0;0;0;0;266.0;266.0;266.0;0.0;3047.017582404587;725.0
2026-04-08T00:12:47.454987;0.0;266.0;0.0;0.0;0.0;0.0;0.0;13.0;672.0;0.0;279.0;0;0;0;0;279.0;279.0;279.0;0.0;3047.017552916782;725.0
2026-04-08T00:12:47.461671;0.0;252.0;0.0;0.0;0.0;0.0;0.0;13.0;672.0;0.0;265.0;0;0;0;0;265.0;265.0;265.0;0.0;3047.0169528964566;725.0
2026-04-08T00:17:47.449031;0.0;252.0;13.0;0.0;0.0;0.0;0.0;13.0;672.0;0.0;252.0;0;0;0;0;252.0;252.0;252.0;0.0;3021.4082758232857;725.0
2026-04-08T00:17:47.449320;0.0;252.0;13.0;0.0;0.0;0.0;0.0;0.0;672.0;0.0;239.0;0;0;0;0;239.0;239.0;239.0;0.0;3021.4082524252503;725.0
2026-04-08T00:17:47.456623;0.0;249.0;13.0;0.0;0.0;0.0;0.0;0.0;672.0;0.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;3021.407668581077;725.0
2026-04-08T00:17:47.457598;0.0;249.0;13.0;0.0;0.0;0.0;0.0;0.0;645.0;0.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;3021.4075906339226;725.0
2026-04-08T00:22:51.470194;0.0;272.0;13.0;0.0;0.0;0.0;0.0;0.0;645.0;0.0;259.0;0;0;0;0;259.0;259.0;259.0;0.0;2994.734398776199;725.0
2026-04-08T00:22:51.471144;0.0;272.0;13.0;0.0;0.0;0.0;0.0;0.0;618.0;0.0;259.0;0;0;0;0;259.0;259.0;259.0;0.0;2994.7343154259283;725.0
2026-04-08T00:27:51.451712;0.0;272.0;8.0;0.0;0.0;0.0;0.0;0.0;618.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;2967.9067849543835;725.0
2026-04-08T00:27:51.458591;0.0;260.0;8.0;0.0;0.0;0.0;0.0;0.0;618.0;0.0;252.0;0;0;0;0;252.0;252.0;252.0;0.0;2967.906197722676;725.0
2026-04-08T00:27:51.459543;0.0;260.0;8.0;0.0;0.0;0.0;0.0;0.0;591.0;0.0;252.0;0;0;0;0;252.0;252.0;252.0;0.0;2967.906116454383;725.0
2026-04-08T00:32:07.466558;0.0;260.0;7.0;0.0;0.0;0.0;0.0;0.0;591.0;0.0;253.0;0;0;0;0;253.0;253.0;253.0;0.0;2945.9651358327706;725.0
2026-04-08T00:32:07.473561;0.0;224.0;7.0;0.0;0.0;0.0;0.0;0.0;591.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2945.9646210458463;725.0
2026-04-08T00:32:07.474698;0.0;224.0;7.0;0.0;0.0;0.0;0.0;0.0;564.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2945.964537465562;725.0
2026-04-08T00:37:07.487128;0.0;224.0;18.0;0.0;0.0;0.0;0.0;0.0;564.0;0.0;206.0;0;0;0;0;206.0;206.0;206.0;0.0;2925.0287107108193;725.0
2026-04-08T00:37:07.494242;0.0;219.0;18.0;0.0;0.0;0.0;0.0;0.0;564.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2925.0282263226077;725.0
2026-04-08T00:37:07.495264;0.0;219.0;18.0;0.0;0.0;0.0;0.0;0.0;537.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2925.0281567352094;725.0
