timestamp;hausabgabe;solarleistung;akkuLadung;netzbezug;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-20T05:40:46.416974;0.0;0.0;0.0;186.0;268.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;268;268.0
2025-12-20T05:45:46.414083;0.0;0.0;0.0;184.0;268.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;268;268.0
2025-12-20T05:51:11.416970;0.0;0.0;0.0;182.0;268.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;268.0
2025-12-20T05:56:11.454546;0.0;0.0;0.0;203.0;268.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;268;268.0
2025-12-20T06:00:37.444465;0.0;0.0;0.0;204.0;268.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;268;268.0
2025-12-20T06:05:37.420907;0.0;0.0;0.0;200.0;268.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;268.0
2025-12-20T06:11:03.419942;0.0;0.0;0.0;197.0;268.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-20T06:16:03.430334;0.0;0.0;0.0;201.0;268.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-20T06:21:29.422245;0.0;0.0;0.0;200.0;268.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;268.0
2025-12-20T06:26:29.413007;0.0;0.0;0.0;198.0;268.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-20T06:30:54.422427;0.0;0.0;0.0;534.0;268.0;534.0;0.0;0.0;0.0;0.0;0;534.0;0.0;534.0;268;268.0
2025-12-20T06:35:54.413266;0.0;0.0;0.0;195.0;268.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-20T06:41:20.417792;0.0;0.0;0.0;177.0;268.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;268;268.0
2025-12-20T06:46:20.419307;0.0;0.0;0.0;197.0;268.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-20T06:51:46.414560;0.0;0.0;0.0;198.0;268.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-20T06:56:46.418159;0.0;0.0;0.0;178.0;268.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;268;268.0
2025-12-20T07:01:12.471084;0.0;0.0;0.0;1571.0;268.0;1571.0;0.0;0.0;0.0;0.0;0;1571.0;0.0;1571.0;268;268.0
2025-12-20T07:06:15.420231;0.0;0.0;0.0;1570.0;268.0;1570.0;0.0;0.0;0.0;0.0;0;1570.0;0.0;1570.0;268;268.0
2025-12-20T07:11:41.428913;0.0;0.0;0.0;231.0;268.0;231.0;0.0;0.0;0.0;0.0;0;231.0;0.0;231.0;268;268.0
2025-12-20T07:16:41.417897;0.0;0.0;0.0;720.0;268.0;720.0;0.0;0.0;0.0;0.0;0;720.0;0.0;720.0;268;268.0
2025-12-20T07:22:07.445636;0.0;0.0;0.0;241.0;268.0;241.0;0.0;0.0;0.0;0.0;0;241.0;0.0;241.0;268;268.0
2025-12-20T07:27:07.427239;0.0;0.0;0.0;208.0;268.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;268;268.0
2025-12-20T07:32:33.459637;0.0;0.0;0.0;205.0;268.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;268.0
2025-12-20T07:36:33.414676;0.0;0.0;0.0;196.0;268.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-20T07:41:59.457386;0.0;0.0;0.0;226.0;268.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;268;268.0
2025-12-20T07:46:59.424229;0.0;0.0;0.0;231.0;268.0;231.0;0.0;0.0;0.0;0.0;0;231.0;0.0;231.0;268;268.0
2025-12-20T07:52:25.497248;0.0;0.0;0.0;255.0;268.0;255.0;0.0;0.0;0.0;0.0;0;255.0;0.0;255.0;268;268.0
2025-12-20T07:56:25.420594;0.0;0.0;0.0;278.0;268.0;278.0;0.0;0.0;0.0;0.0;0;278.0;0.0;278.0;268;268.0
2025-12-20T08:01:25.426084;0.0;0.0;0.0;227.0;268.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;268;268.0
2025-12-20T08:06:51.431169;0.0;0.0;0.0;202.0;268.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;268;268.0
2025-12-20T08:11:51.456976;0.0;0.0;0.0;204.0;268.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;268;268.0
2025-12-20T08:17:17.426219;0.0;0.0;0.0;224.0;268.0;224.0;0.0;0.0;0.0;0.0;0;224.0;0.0;224.0;268;268.0
2025-12-20T08:22:17.434480;0.0;0.0;0.0;258.0;268.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;268;268.0
2025-12-20T08:26:43.424532;0.0;0.0;0.0;208.0;268.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;268;268.0
2025-12-20T08:31:43.434184;0.0;15.0;0.0;208.0;268.0;208.0;30.0;30.0;0.0;0.0;0;178.0;30.0;178.0;268;268.0
2025-12-20T08:31:43.436268;15.0;15.0;0.0;208.0;268.0;223.0;30.0;30.0;0.0;0.0;0;193.0;30.0;193.0;268;268.0
2025-12-20T08:31:43.443372;15.0;15.0;0.0;187.0;268.0;202.0;30.0;30.0;0.0;0.0;0;172.0;30.0;172.0;268;268.0
2025-12-20T08:37:09.420789;15.0;22.0;0.0;187.0;268.0;202.0;44.0;44.0;0.0;0.0;0;158.0;44.0;158.0;268;268.0
2025-12-20T08:37:09.422889;22.0;22.0;0.0;187.0;268.0;209.0;44.0;44.0;0.0;0.0;0;165.0;44.0;165.0;268;268.0
2025-12-20T08:37:09.429754;22.0;22.0;0.0;176.0;268.0;198.0;44.0;44.0;0.0;0.0;0;154.0;44.0;154.0;268;268.0
2025-12-20T08:42:09.456240;22.0;31.0;0.0;176.0;268.0;198.0;62.0;62.0;0.0;0.0;0;136.0;62.0;136.0;268;268.0
2025-12-20T08:42:09.458384;31.0;31.0;0.0;176.0;268.0;207.0;62.0;62.0;0.0;0.0;0;145.0;62.0;145.0;268;268.0
2025-12-20T08:42:09.464916;31.0;31.0;0.0;169.0;268.0;200.0;62.0;62.0;0.0;0.0;0;138.0;62.0;138.0;268;268.0
2025-12-20T08:47:35.430839;31.0;47.0;0.0;169.0;268.0;200.0;94.0;94.0;0.0;0.0;0;106.0;94.0;106.0;268;268.0
2025-12-20T08:47:35.441883;47.0;47.0;0.0;169.0;268.0;216.0;94.0;94.0;0.0;0.0;0;122.0;94.0;122.0;268;268.0
2025-12-20T08:47:35.444518;47.0;47.0;0.0;1533.0;268.0;1580.0;94.0;94.0;0.0;0.0;0;1486.0;94.0;1486.0;268;268.0
2025-12-20T08:52:35.421365;47.0;58.0;0.0;1533.0;268.0;1580.0;116.0;116.0;0.0;0.0;0;1464.0;116.0;1464.0;268;268.0
2025-12-20T08:52:35.423449;58.0;58.0;0.0;1533.0;268.0;1591.0;116.0;116.0;0.0;0.0;0;1475.0;116.0;1475.0;268;268.0
2025-12-20T08:52:35.430457;58.0;58.0;0.0;604.0;268.0;662.0;116.0;116.0;0.0;0.0;0;546.0;116.0;546.0;268;268.0
2025-12-20T08:57:01.465281;58.0;67.0;0.0;604.0;268.0;662.0;134.0;134.0;0.0;0.0;0;528.0;134.0;528.0;268;268.0
2025-12-20T08:57:01.467459;67.0;67.0;0.0;604.0;268.0;671.0;134.0;134.0;0.0;0.0;0;537.0;134.0;537.0;268;268.0
2025-12-20T08:57:01.473780;67.0;67.0;0.0;571.0;268.0;638.0;134.0;134.0;0.0;0.0;0;504.0;134.0;504.0;268;268.0
2025-12-20T09:02:01.427929;67.0;80.0;0.0;571.0;268.0;638.0;160.0;160.0;0.0;0.0;0;478.0;160.0;478.0;268;268.0
2025-12-20T09:02:01.434839;80.0;80.0;0.0;571.0;268.0;651.0;160.0;160.0;0.0;0.0;0;491.0;160.0;491.0;268;268.0
2025-12-20T09:02:01.437073;80.0;80.0;0.0;123.0;268.0;203.0;160.0;160.0;0.0;0.0;0;43.0;160.0;43.0;268;268.0
2025-12-20T09:07:27.431036;80.0;116.0;0.0;123.0;268.0;203.0;232.0;203.0;29.0;0;0.0;0.0;203.0;0.0;270.3109349821556;268.0
2025-12-20T09:07:27.433135;116.0;116.0;0.0;123.0;268.0;239.0;232.0;232.0;0.0;0;7.0;7.0;239.0;0.0;270.3109291516;268.0
2025-12-20T09:07:27.440265;116.0;116.0;0.0;77.0;268.0;193.0;232.0;193.0;39.0;0;0.0;0.0;193.0;0.0;270.3109971242667;268.0
2025-12-20T09:12:27.425516;116.0;98.0;0.0;77.0;268.0;193.0;196.0;193.0;3.0;0;0.0;0.0;193.0;0.0;270.53098630833335;268.0
2025-12-20T09:12:27.433240;98.0;98.0;0.0;77.0;268.0;175.0;196.0;175.0;21.0;0;0.0;0.0;175.0;0.0;270.5310259582;268.0
2025-12-20T09:12:27.435180;98.0;98.0;0.0;97.0;268.0;195.0;196.0;195.0;1.0;0;0.0;0.0;195.0;0.0;270.53102643242227;268.0
2025-12-20T09:16:53.450825;98.0;80.0;0.0;97.0;268.0;195.0;160.0;160.0;0.0;0.0;0;35.0;160.0;35.0;268;268.0
2025-12-20T09:16:53.452952;80.0;80.0;0.0;97.0;268.0;177.0;160.0;160.0;0.0;0.0;0;17.0;160.0;17.0;268;268.0
2025-12-20T09:16:53.458169;80.0;80.0;0.0;132.0;268.0;212.0;160.0;160.0;0.0;0.0;0;52.0;160.0;52.0;268;268.0
2025-12-20T09:22:53.432098;80.0;72.0;0.0;132.0;268.0;212.0;144.0;144.0;0.0;0.0;0;68.0;144.0;68.0;268;268.0
2025-12-20T09:22:53.438854;72.0;72.0;0.0;132.0;268.0;204.0;144.0;144.0;0.0;0.0;0;60.0;144.0;60.0;268;268.0
2025-12-20T09:22:53.440927;72.0;72.0;0.0;133.0;268.0;205.0;144.0;144.0;0.0;0.0;0;61.0;144.0;61.0;268;268.0
2025-12-20T09:27:19.492889;72.0;64.0;0.0;133.0;268.0;205.0;128.0;128.0;0.0;0.0;0;77.0;128.0;77.0;268;268.0
2025-12-20T09:27:19.495031;64.0;64.0;0.0;133.0;268.0;197.0;128.0;128.0;0.0;0.0;0;69.0;128.0;69.0;268;268.0
2025-12-20T09:27:19.501233;64.0;64.0;0.0;142.0;268.0;206.0;128.0;128.0;0.0;0.0;0;78.0;128.0;78.0;268;268.0
2025-12-20T09:32:19.441264;64.0;61.0;0.0;142.0;268.0;206.0;122.0;122.0;0.0;0.0;0;84.0;122.0;84.0;268;268.0
2025-12-20T09:32:19.443137;61.0;61.0;0.0;142.0;268.0;203.0;122.0;122.0;0.0;0.0;0;81.0;122.0;81.0;268;268.0
2025-12-20T09:32:19.449234;61.0;61.0;0.0;139.0;268.0;200.0;122.0;122.0;0.0;0.0;0;78.0;122.0;78.0;268;268.0
2025-12-20T09:37:45.462017;61.0;59.0;0.0;139.0;268.0;200.0;118.0;118.0;0.0;0.0;0;82.0;118.0;82.0;268;268.0
2025-12-20T09:37:45.465222;59.0;59.0;0.0;139.0;268.0;198.0;118.0;118.0;0.0;0.0;0;80.0;118.0;80.0;268;268.0
2025-12-20T09:37:45.467453;59.0;59.0;0.0;142.0;268.0;201.0;118.0;118.0;0.0;0.0;0;83.0;118.0;83.0;268;268.0
2025-12-20T09:42:45.470727;59.0;54.0;0.0;142.0;268.0;201.0;108.0;108.0;0.0;0.0;0;93.0;108.0;93.0;268;268.0
2025-12-20T09:42:45.472884;54.0;54.0;0.0;142.0;268.0;196.0;108.0;108.0;0.0;0.0;0;88.0;108.0;88.0;268;268.0
2025-12-20T09:42:45.479277;54.0;54.0;0.0;147.0;268.0;201.0;108.0;108.0;0.0;0.0;0;93.0;108.0;93.0;268;268.0
2025-12-20T09:48:11.539419;54.0;57.0;0.0;147.0;268.0;201.0;114.0;114.0;0.0;0.0;0;87.0;114.0;87.0;268;268.0
2025-12-20T09:48:11.541564;57.0;57.0;0.0;147.0;268.0;204.0;114.0;114.0;0.0;0.0;0;90.0;114.0;90.0;268;268.0
2025-12-20T09:48:11.547331;57.0;57.0;0.0;145.0;268.0;202.0;114.0;114.0;0.0;0.0;0;88.0;114.0;88.0;268;268.0
2025-12-20T09:52:11.438700;57.0;66.0;0.0;145.0;268.0;202.0;132.0;132.0;0.0;0.0;0;70.0;132.0;70.0;268;268.0
2025-12-20T09:52:11.440829;66.0;66.0;0.0;145.0;268.0;211.0;132.0;132.0;0.0;0.0;0;79.0;132.0;79.0;268;268.0
2025-12-20T09:52:11.447901;66.0;66.0;0.0;116.0;268.0;182.0;132.0;132.0;0.0;0.0;0;50.0;132.0;50.0;268;268.0
2025-12-20T09:57:37.465922;66.0;79.0;0.0;116.0;268.0;182.0;158.0;158.0;0.0;0.0;0;24.0;158.0;24.0;268;268.0
2025-12-20T09:57:37.468156;79.0;79.0;0.0;116.0;268.0;195.0;158.0;158.0;0.0;0.0;0;37.0;158.0;37.0;268;268.0
2025-12-20T09:57:37.474094;79.0;79.0;0.0;102.0;268.0;181.0;158.0;158.0;0.0;0.0;0;23.0;158.0;23.0;268;268.0
2025-12-20T10:02:38.440408;79.0;84.0;0.0;102.0;268.0;181.0;168.0;168.0;0.0;0.0;0;13.0;168.0;13.0;268;268.0
2025-12-20T10:02:38.442413;84.0;84.0;0.0;102.0;268.0;186.0;168.0;168.0;0.0;0.0;0;18.0;168.0;18.0;268;268.0
2025-12-20T10:02:38.448195;84.0;84.0;0.0;97.0;268.0;181.0;168.0;168.0;0.0;0.0;0;13.0;168.0;13.0;268;268.0
2025-12-20T10:08:04.486926;84.0;93.0;0.0;97.0;268.0;181.0;186.0;181.0;5.0;0;0.0;0.0;181.0;0.0;268.39849178233334;268.0
2025-12-20T10:08:04.489057;93.0;93.0;0.0;97.0;268.0;190.0;186.0;186.0;0.0;0;4.0;4.0;190.0;0.0;268.3984883997937;268.0
2025-12-20T10:08:04.495367;93.0;93.0;0.0;109.0;268.0;202.0;186.0;186.0;0.0;0;16.0;16.0;202.0;0.0;268.3984483363016;268.0
2025-12-20T10:13:04.439498;93.0;119.0;0.0;109.0;268.0;202.0;238.0;202.0;36.0;0;0.0;0.0;202.0;0.0;271.03795668910163;268.0
2025-12-20T10:13:04.441559;119.0;119.0;0.0;109.0;268.0;228.0;238.0;228.0;10.0;0;0.0;0.0;228.0;0.0;271.0379617271016;268.0
2025-12-20T10:13:04.448455;119.0;119.0;0.0;88.0;268.0;207.0;238.0;207.0;31.0;0;0.0;0.0;207.0;0.0;271.0380139834572;268.0
2025-12-20T10:18:30.461493;119.0;131.0;0.0;88.0;268.0;207.0;262.0;207.0;55.0;0;0.0;0.0;207.0;0.0;275.42107816101276;268.0
2025-12-20T10:18:30.463593;131.0;131.0;0.0;88.0;268.0;219.0;262.0;219.0;43.0;0;0.0;0.0;219.0;0.0;275.4211002343461;268.0
2025-12-20T10:18:30.465231;131.0;131.0;0.0;74.0;268.0;205.0;262.0;205.0;57.0;0;0.0;0.0;205.0;0.0;275.42112305714613;268.0
2025-12-20T10:22:30.455429;131.0;142.0;0.0;74.0;268.0;205.0;284.0;205.0;79.0;0;0.0;0.0;205.0;0.0;280.0556004363017;268.0
2025-12-20T10:22:30.463058;142.0;142.0;0.0;74.0;268.0;216.0;284.0;216.0;68.0;0;0.0;0.0;216.0;0.0;280.05572724723504;268.0
2025-12-20T10:22:30.465003;142.0;142.0;0.0;137.0;268.0;279.0;284.0;279.0;5.0;0;0.0;0.0;279.0;0.0;280.0557296244573;268.0
2025-12-20T10:27:30.442185;142.0;149.0;0.0;137.0;268.0;279.0;298.0;279.0;19.0;0;0.0;0.0;279.0;0.0;281.4489569808573;268.0
2025-12-20T10:27:30.444331;149.0;149.0;0.0;137.0;268.0;286.0;298.0;286.0;12.0;0;0.0;0.0;286.0;0.0;281.4489632757906;268.0
2025-12-20T10:27:30.450851;149.0;149.0;0.0;83.0;268.0;232.0;298.0;232.0;66.0;0;0.0;0.0;232.0;0.0;281.44906846512396;268.0
2025-12-20T10:32:56.506841;149.0;149.0;0.0;53.0;268.0;202.0;298.0;202.0;96.0;0;0.0;0.0;202.0;0.0;289.10051569712397;268.0
2025-12-20T10:37:56.438698;149.0;144.0;0.0;53.0;268.0;202.0;288.0;202.0;86.0;0;0.0;0.0;202.0;0.0;295.40574984650175;268.0
2025-12-20T10:37:56.440767;144.0;144.0;0.0;53.0;268.0;197.0;288.0;197.0;91.0;0;0.0;0.0;197.0;0.0;295.4057958702573;268.0
2025-12-20T10:37:56.447637;144.0;144.0;0.0;59.0;268.0;203.0;288.0;203.0;85.0;0;0.0;0.0;203.0;0.0;295.40593861359065;268.0
2025-12-20T10:43:23.441480;144.0;156.0;0.0;59.0;268.0;203.0;312.0;203.0;109.0;0;0.0;0.0;203.0;0.0;304.11850789707955;268.0
2025-12-20T10:43:23.443563;156.0;156.0;0.0;59.0;268.0;215.0;312.0;215.0;97.0;0;0.0;0.0;215.0;0.0;304.118557287324;268.0
2025-12-20T10:43:23.450693;156.0;156.0;0.0;25.0;268.0;181.0;312.0;181.0;131.0;0;0.0;0.0;181.0;0.0;304.11878560576844;268.0
2025-12-20T10:47:24.458367;156.0;156.0;0.0;25.0;268.0;181.0;312.0;181.0;131.0;0;0.0;0.0;181.0;0.0;311.8363868998573;268.0
