timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung;akkuLadung;akkuEntladung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-12T00:23:12.273000+00:00;268.0;0.0;184.0;0.0;0.0;-0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;268;268.0
2025-12-12T00:28:12.273000+00:00;268.0;0.0;186.0;0.0;0.0;-0.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;268;268.0
2025-12-12T00:33:37.275000+00:00;268.0;0.0;205.0;0.0;0.0;-0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;268.0
2025-12-12T00:37:37.278000+00:00;268.0;0.0;206.0;0.0;0.0;-0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;268;268.0
2025-12-12T00:44:02.281000+00:00;268.0;0.0;213.0;0.0;0.0;-0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;268;268.0
2025-12-12T00:48:02.273000+00:00;268.0;0.0;197.0;0.0;0.0;-0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-12T00:53:27.435000+00:00;268.0;0.0;199.0;0.0;0.0;-0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;268;268.0
2025-12-12T00:58:27.272000+00:00;268.0;0.0;195.0;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-12T01:03:52.417000+00:00;268.0;0.0;200.0;0.0;0.0;-0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;268.0
2025-12-12T01:07:52.272000+00:00;268.0;0.0;177.0;0.0;0.0;-0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;268;268.0
2025-12-12T01:12:52.276000+00:00;268.0;0.0;176.0;0.0;0.0;-0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;268;268.0
2025-12-12T01:18:17.279000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T01:23:17.279000+00:00;268.0;0.0;195.0;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-12T01:28:43.312000+00:00;268.0;0.0;197.0;0.0;0.0;-0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-12T01:33:43.273000+00:00;268.0;0.0;195.0;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-12T01:38:08.327000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T01:43:08.279000+00:00;268.0;0.0;192.0;0.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-12T01:48:33.326000+00:00;268.0;0.0;193.0;0.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-12T01:53:33.323000+00:00;268.0;0.0;174.0;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-12T01:58:58.286000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T02:03:58.275000+00:00;268.0;0.0;174.0;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-12T02:08:23.281000+00:00;268.0;0.0;175.0;0.0;0.0;-0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;268;268.0
2025-12-12T02:13:23.273000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T02:23:48.278000+00:00;268.0;0.0;174.0;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-12T02:29:13.275000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T02:34:13.272000+00:00;268.0;0.0;198.0;0.0;0.0;-0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-12T02:38:38.280000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T02:49:03.282000+00:00;268.0;0.0;193.0;0.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-12T02:54:03.290000+00:00;268.0;0.0;198.0;0.0;0.0;-0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-12T02:59:28.354000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T03:04:28.275000+00:00;268.0;0.0;192.0;0.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-12T03:09:53.296000+00:00;268.0;0.0;177.0;0.0;0.0;-0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;268;268.0
2025-12-12T03:19:18.410000+00:00;268.0;0.0;197.0;0.0;0.0;-0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-12T03:24:18.281000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T03:34:43.265000+00:00;268.0;0.0;174.0;0.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-12T03:40:08.428000+00:00;268.0;0.0;171.0;0.0;0.0;-0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-12T03:44:08.273000+00:00;268.0;0.0;196.0;0.0;0.0;-0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-12T03:49:08.273000+00:00;268.0;0.0;193.0;0.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-12T03:54:33.269000+00:00;268.0;0.0;192.0;0.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-12T03:59:33.274000+00:00;268.0;0.0;191.0;0.0;0.0;-0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-12T04:03:58.295000+00:00;268.0;0.0;189.0;0.0;0.0;-0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-12T04:09:58.269000+00:00;268.0;0.0;181.0;0.0;0.0;-0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;268;268.0
2025-12-12T04:14:23.300000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T04:24:48.297000+00:00;268.0;0.0;192.0;0.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-12T04:29:48.273000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T04:34:13.273000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T04:39:13.275000+00:00;268.0;0.0;171.0;0.0;0.0;-0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-12T04:44:38.281000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T04:49:38.277000+00:00;268.0;0.0;201.0;0.0;0.0;-0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-12T04:55:03.277000+00:00;268.0;0.0;195.0;0.0;0.0;-0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;268.0
2025-12-12T05:00:03.286000+00:00;268.0;0.0;193.0;0.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-12T05:14:53.310000+00:00;268.0;0.0;219.0;0.0;0.0;-0.0;219.0;0.0;0.0;0.0;0.0;0;219.0;0.0;219.0;268;268.0
2025-12-12T05:19:53.280000+00:00;268.0;0.0;194.0;0.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-12T05:25:18.286000+00:00;268.0;0.0;192.0;0.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-12T05:30:18.283000+00:00;268.0;0.0;190.0;0.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-12T05:35:43.277000+00:00;268.0;0.0;173.0;0.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-12T05:39:43.290000+00:00;268.0;0.0;203.0;0.0;0.0;-0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;268;268.0
2025-12-12T05:45:08.449000+00:00;268.0;0.0;226.0;0.0;0.0;-0.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;268;268.0
2025-12-12T05:50:08.296000+00:00;268.0;0.0;232.0;0.0;0.0;-0.0;232.0;0.0;0.0;0.0;0.0;0;232.0;0.0;232.0;268;268.0
2025-12-12T05:55:36.436000+00:00;268.0;0.0;238.0;0.0;0.0;-0.0;238.0;0.0;0.0;0.0;0.0;0;238.0;0.0;238.0;268;268.0
2025-12-12T06:00:36.299000+00:00;268.0;0.0;1301.0;0.0;0.0;-0.0;1301.0;0.0;0.0;0.0;0.0;0;1301.0;0.0;1301.0;268;268.0
2025-12-12T06:06:01.429000+00:00;268.0;0.0;1634.0;0.0;0.0;-0.0;1634.0;0.0;0.0;0.0;0.0;0;1634.0;0.0;1634.0;268;268.0
2025-12-12T06:10:01.313000+00:00;268.0;0.0;1633.0;0.0;0.0;-0.0;1633.0;0.0;0.0;0.0;0.0;0;1633.0;0.0;1633.0;268;268.0
2025-12-12T06:15:01.304000+00:00;268.0;0.0;269.0;0.0;0.0;-0.0;269.0;0.0;0.0;0.0;0.0;0;269.0;0.0;269.0;268;268.0
2025-12-12T06:20:27.288000+00:00;268.0;0.0;1649.0;0.0;0.0;-0.0;1649.0;0.0;0.0;0.0;0.0;0;1649.0;0.0;1649.0;268;268.0
2025-12-12T06:25:27.276000+00:00;268.0;0.0;254.0;0.0;0.0;-0.0;254.0;0.0;0.0;0.0;0.0;0;254.0;0.0;254.0;268;268.0
2025-12-12T06:30:52.404000+00:00;268.0;0.0;237.0;0.0;0.0;-0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;268;268.0
2025-12-12T06:35:52.295000+00:00;268.0;0.0;245.0;0.0;0.0;-0.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;268;268.0
2025-12-12T06:45:18.284000+00:00;268.0;0.0;235.0;0.0;0.0;-0.0;235.0;0.0;0.0;0.0;0.0;0;235.0;0.0;235.0;268;268.0
2025-12-12T06:50:43.306000+00:00;268.0;0.0;201.0;0.0;0.0;-0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;268.0
2025-12-12T06:55:43.291000+00:00;268.0;0.0;235.0;0.0;0.0;-0.0;235.0;0.0;0.0;0.0;0.0;0;235.0;0.0;235.0;268;268.0
2025-12-12T07:00:08.318000+00:00;268.0;0.0;247.0;0.0;0.0;-0.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;268;268.0
2025-12-12T07:06:08.293000+00:00;268.0;0.0;255.0;0.0;0.0;-0.0;255.0;0.0;0.0;0.0;0.0;0;255.0;0.0;255.0;268;268.0
2025-12-12T07:10:33.291000+00:00;268.0;0.0;266.0;0.0;0.0;-0.0;266.0;0.0;0.0;0.0;0.0;0;266.0;0.0;266.0;268;268.0
2025-12-12T07:15:33.374000+00:00;268.0;0.0;225.0;0.0;0.0;-0.0;225.0;0.0;0.0;0.0;0.0;0;225.0;0.0;225.0;268;268.0
2025-12-12T07:20:59.284000+00:00;268.0;0.0;184.0;0.0;0.0;-0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;268;268.0
2025-12-12T07:25:59.319000+00:00;268.0;0.0;200.0;0.0;0.0;-0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;268.0
2025-12-12T07:30:24.307000+00:00;268.0;0.0;196.0;0.0;0.0;-0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-12T07:35:24.296000+00:00;268.0;0.0;198.0;0.0;0.0;-0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;268.0
2025-12-12T07:40:49.305000+00:00;268.0;0.0;2783.0;0.0;0.0;-0.0;2783.0;0.0;0.0;0.0;0.0;0;2783.0;0.0;2783.0;268;268.0
2025-12-12T07:45:49.299000+00:00;268.0;0.0;401.0;0.0;0.0;-0.0;401.0;0.0;0.0;0.0;0.0;0;401.0;0.0;401.0;268;268.0
2025-12-12T07:51:14.297000+00:00;268.0;0.0;3031.0;0.0;0.0;-0.0;3031.0;0.0;0.0;0.0;0.0;0;3031.0;0.0;3031.0;268;268.0
2025-12-12T07:56:14.357000+00:00;268.0;0.0;488.0;0.0;0.0;-0.0;488.0;0.0;0.0;0.0;0.0;0;488.0;0.0;488.0;268;268.0
2025-12-12T08:01:40.334000+00:00;268.0;0.0;488.0;7.0;0.0;-0.0;488.0;14.0;14.0;0.0;0.0;0;474.0;14.0;474.0;268;268.0
2025-12-12T08:01:40.336000+00:00;268.0;7.0;488.0;7.0;0.0;-0.0;495.0;14.0;14.0;0.0;0.0;0;481.0;14.0;481.0;268;268.0
2025-12-12T08:01:40.342000+00:00;268.0;7.0;462.0;7.0;0.0;-0.0;469.0;14.0;14.0;0.0;0.0;0;455.0;14.0;455.0;268;268.0
2025-12-12T08:05:40.289000+00:00;268.0;7.0;413.0;7.0;0.0;-0.0;420.0;14.0;14.0;0.0;0.0;0;406.0;14.0;406.0;268;268.0
2025-12-12T08:11:06.447000+00:00;268.0;7.0;413.0;10.0;0.0;-0.0;420.0;20.0;20.0;0.0;0.0;0;400.0;20.0;400.0;268;268.0
2025-12-12T08:11:06.450000+00:00;268.0;10.0;413.0;10.0;0.0;-0.0;423.0;20.0;20.0;0.0;0.0;0;403.0;20.0;403.0;268;268.0
2025-12-12T08:11:06.451000+00:00;268.0;10.0;400.0;10.0;0.0;-0.0;410.0;20.0;20.0;0.0;0.0;0;390.0;20.0;390.0;268;268.0
2025-12-12T08:16:06.299000+00:00;268.0;10.0;400.0;14.0;0.0;-0.0;410.0;28.0;28.0;0.0;0.0;0;382.0;28.0;382.0;268;268.0
2025-12-12T08:16:06.301000+00:00;268.0;14.0;400.0;14.0;0.0;-0.0;414.0;28.0;28.0;0.0;0.0;0;386.0;28.0;386.0;268;268.0
2025-12-12T08:16:06.308000+00:00;268.0;14.0;498.0;14.0;0.0;-0.0;512.0;28.0;28.0;0.0;0.0;0;484.0;28.0;484.0;268;268.0
2025-12-12T08:21:31.462000+00:00;268.0;14.0;498.0;17.0;0.0;-0.0;512.0;34.0;34.0;0.0;0.0;0;478.0;34.0;478.0;268;268.0
2025-12-12T08:21:31.464000+00:00;268.0;17.0;498.0;17.0;0.0;-0.0;515.0;34.0;34.0;0.0;0.0;0;481.0;34.0;481.0;268;268.0
2025-12-12T08:21:31.471000+00:00;268.0;17.0;486.0;17.0;0.0;-0.0;503.0;34.0;34.0;0.0;0.0;0;469.0;34.0;469.0;268;268.0
2025-12-12T08:26:31.296000+00:00;268.0;17.0;486.0;21.0;0.0;-0.0;503.0;42.0;42.0;0.0;0.0;0;461.0;42.0;461.0;268;268.0
2025-12-12T08:26:31.298000+00:00;268.0;21.0;486.0;21.0;0.0;-0.0;507.0;42.0;42.0;0.0;0.0;0;465.0;42.0;465.0;268;268.0
2025-12-12T08:26:31.305000+00:00;268.0;21.0;456.0;21.0;0.0;-0.0;477.0;42.0;42.0;0.0;0.0;0;435.0;42.0;435.0;268;268.0
2025-12-12T08:31:57.467000+00:00;268.0;21.0;456.0;31.0;0.0;-0.0;477.0;62.0;62.0;0.0;0.0;0;415.0;62.0;415.0;268;268.0
2025-12-12T08:31:57.470000+00:00;268.0;31.0;456.0;31.0;0.0;-0.0;487.0;62.0;62.0;0.0;0.0;0;425.0;62.0;425.0;268;268.0
2025-12-12T08:31:57.476000+00:00;268.0;31.0;444.0;31.0;0.0;-0.0;475.0;62.0;62.0;0.0;0.0;0;413.0;62.0;413.0;268;268.0
2025-12-12T08:35:57.303000+00:00;268.0;31.0;444.0;41.0;0.0;-0.0;475.0;82.0;82.0;0.0;0.0;0;393.0;82.0;393.0;268;268.0
2025-12-12T08:35:57.305000+00:00;268.0;41.0;444.0;41.0;0.0;-0.0;485.0;82.0;82.0;0.0;0.0;0;403.0;82.0;403.0;268;268.0
2025-12-12T08:35:57.312000+00:00;268.0;41.0;452.0;41.0;0.0;-0.0;493.0;82.0;82.0;0.0;0.0;0;411.0;82.0;411.0;268;268.0
2025-12-12T08:40:57.295000+00:00;268.0;41.0;452.0;45.0;0.0;-0.0;493.0;90.0;90.0;0.0;0.0;0;403.0;90.0;403.0;268;268.0
2025-12-12T08:40:57.297000+00:00;268.0;45.0;452.0;45.0;0.0;-0.0;497.0;90.0;90.0;0.0;0.0;0;407.0;90.0;407.0;268;268.0
2025-12-12T08:40:57.303000+00:00;268.0;45.0;378.0;45.0;0.0;-0.0;423.0;90.0;90.0;0.0;0.0;0;333.0;90.0;333.0;268;268.0
2025-12-12T08:46:22.284000+00:00;268.0;45.0;378.0;37.0;0.0;-0.0;423.0;74.0;74.0;0.0;0.0;0;349.0;74.0;349.0;268;268.0
2025-12-12T08:46:22.286000+00:00;268.0;37.0;378.0;37.0;0.0;-0.0;415.0;74.0;74.0;0.0;0.0;0;341.0;74.0;341.0;268;268.0
2025-12-12T08:46:22.293000+00:00;268.0;37.0;472.0;37.0;0.0;-0.0;509.0;74.0;74.0;0.0;0.0;0;435.0;74.0;435.0;268;268.0
2025-12-12T08:51:22.282000+00:00;268.0;37.0;472.0;42.0;0.0;-0.0;509.0;84.0;84.0;0.0;0.0;0;425.0;84.0;425.0;268;268.0
2025-12-12T08:51:22.283000+00:00;268.0;42.0;472.0;42.0;0.0;-0.0;514.0;84.0;84.0;0.0;0.0;0;430.0;84.0;430.0;268;268.0
2025-12-12T08:51:22.290000+00:00;268.0;42.0;474.0;42.0;0.0;-0.0;516.0;84.0;84.0;0.0;0.0;0;432.0;84.0;432.0;268;268.0
2025-12-12T08:56:47.292000+00:00;268.0;42.0;474.0;40.0;0.0;-0.0;516.0;80.0;80.0;0.0;0.0;0;436.0;80.0;436.0;268;268.0
2025-12-12T08:56:47.294000+00:00;268.0;40.0;474.0;40.0;0.0;-0.0;514.0;80.0;80.0;0.0;0.0;0;434.0;80.0;434.0;268;268.0
2025-12-12T08:56:47.300000+00:00;268.0;40.0;416.0;40.0;0.0;-0.0;456.0;80.0;80.0;0.0;0.0;0;376.0;80.0;376.0;268;268.0
2025-12-12T09:01:47.300000+00:00;268.0;40.0;416.0;43.0;0.0;-0.0;456.0;86.0;86.0;0.0;0.0;0;370.0;86.0;370.0;268;268.0
2025-12-12T09:01:47.302000+00:00;268.0;43.0;416.0;43.0;0.0;-0.0;459.0;86.0;86.0;0.0;0.0;0;373.0;86.0;373.0;268;268.0
2025-12-12T09:01:47.308000+00:00;268.0;43.0;437.0;43.0;0.0;-0.0;480.0;86.0;86.0;0.0;0.0;0;394.0;86.0;394.0;268;268.0
2025-12-12T09:06:13.323000+00:00;268.0;43.0;437.0;52.0;0.0;-0.0;480.0;104.0;104.0;0.0;0.0;0;376.0;104.0;376.0;268;268.0
2025-12-12T09:06:13.325000+00:00;268.0;52.0;437.0;52.0;0.0;-0.0;489.0;104.0;104.0;0.0;0.0;0;385.0;104.0;385.0;268;268.0
2025-12-12T09:06:13.332000+00:00;268.0;52.0;418.0;52.0;0.0;-0.0;470.0;104.0;104.0;0.0;0.0;0;366.0;104.0;366.0;268;268.0
2025-12-12T09:11:13.388000+00:00;268.0;52.0;418.0;60.0;0.0;-0.0;470.0;120.0;120.0;0.0;0.0;0;350.0;120.0;350.0;268;268.0
2025-12-12T09:11:13.390000+00:00;268.0;60.0;418.0;60.0;0.0;-0.0;478.0;120.0;120.0;0.0;0.0;0;358.0;120.0;358.0;268;268.0
2025-12-12T09:11:13.397000+00:00;268.0;60.0;1793.0;60.0;0.0;-0.0;1853.0;120.0;120.0;0.0;0.0;0;1733.0;120.0;1733.0;268;268.0
2025-12-12T09:16:39.305000+00:00;268.0;60.0;1793.0;66.0;0.0;-0.0;1853.0;132.0;132.0;0.0;0.0;0;1721.0;132.0;1721.0;268;268.0
2025-12-12T09:16:39.307000+00:00;268.0;66.0;1793.0;66.0;0.0;-0.0;1859.0;132.0;132.0;0.0;0.0;0;1727.0;132.0;1727.0;268;268.0
2025-12-12T09:16:39.313000+00:00;268.0;66.0;386.0;66.0;0.0;-0.0;452.0;132.0;132.0;0.0;0.0;0;320.0;132.0;320.0;268;268.0
2025-12-12T09:21:39.295000+00:00;268.0;66.0;386.0;64.0;0.0;-0.0;452.0;128.0;128.0;0.0;0.0;0;324.0;128.0;324.0;268;268.0
2025-12-12T09:21:39.297000+00:00;268.0;64.0;386.0;64.0;0.0;-0.0;450.0;128.0;128.0;0.0;0.0;0;322.0;128.0;322.0;268;268.0
2025-12-12T09:21:39.302000+00:00;268.0;64.0;357.0;64.0;0.0;-0.0;421.0;128.0;128.0;0.0;0.0;0;293.0;128.0;293.0;268;268.0
2025-12-12T09:27:05.298000+00:00;268.0;64.0;357.0;57.0;0.0;-0.0;421.0;114.0;114.0;0.0;0.0;0;307.0;114.0;307.0;268;268.0
2025-12-12T09:27:05.300000+00:00;268.0;57.0;357.0;57.0;0.0;-0.0;414.0;114.0;114.0;0.0;0.0;0;300.0;114.0;300.0;268;268.0
2025-12-12T09:27:05.307000+00:00;268.0;57.0;412.0;57.0;0.0;-0.0;469.0;114.0;114.0;0.0;0.0;0;355.0;114.0;355.0;268;268.0
2025-12-12T09:32:05.297000+00:00;268.0;57.0;412.0;56.0;0.0;-0.0;469.0;112.0;112.0;0.0;0.0;0;357.0;112.0;357.0;268;268.0
2025-12-12T09:32:05.299000+00:00;268.0;56.0;412.0;56.0;0.0;-0.0;468.0;112.0;112.0;0.0;0.0;0;356.0;112.0;356.0;268;268.0
2025-12-12T09:32:05.304000+00:00;268.0;56.0;676.0;56.0;0.0;-0.0;732.0;112.0;112.0;0.0;0.0;0;620.0;112.0;620.0;268;268.0
2025-12-12T09:36:31.307000+00:00;268.0;56.0;676.0;57.0;0.0;-0.0;732.0;114.0;114.0;0.0;0.0;0;618.0;114.0;618.0;268;268.0
2025-12-12T09:36:31.308000+00:00;268.0;57.0;676.0;57.0;0.0;-0.0;733.0;114.0;114.0;0.0;0.0;0;619.0;114.0;619.0;268;268.0
2025-12-12T09:36:31.314000+00:00;268.0;57.0;305.0;57.0;0.0;-0.0;362.0;114.0;114.0;0.0;0.0;0;248.0;114.0;248.0;268;268.0
2025-12-12T09:41:31.286000+00:00;268.0;57.0;305.0;58.0;0.0;-0.0;362.0;116.0;116.0;0.0;0.0;0;246.0;116.0;246.0;268;268.0
2025-12-12T09:41:31.288000+00:00;268.0;58.0;305.0;58.0;0.0;-0.0;363.0;116.0;116.0;0.0;0.0;0;247.0;116.0;247.0;268;268.0
2025-12-12T09:41:31.293000+00:00;268.0;58.0;288.0;58.0;0.0;-0.0;346.0;116.0;116.0;0.0;0.0;0;230.0;116.0;230.0;268;268.0
2025-12-12T09:46:56.300000+00:00;268.0;58.0;339.0;58.0;0.0;-0.0;397.0;116.0;116.0;0.0;0.0;0;281.0;116.0;281.0;268;268.0
2025-12-12T09:51:56.311000+00:00;268.0;58.0;339.0;60.0;0.0;-0.0;397.0;120.0;120.0;0.0;0.0;0;277.0;120.0;277.0;268;268.0
