timestamp;hausabgabe;akkuEntladung;akkuLadung;solarleistung;netzbezug;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-08T04:36:53.238000+00:00;0.0;-0.0;0.0;0.0;174.0;268.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-08T04:41:53.235000+00:00;0.0;-0.0;0.0;0.0;176.0;268.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-12-08T04:46:18.258000+00:00;0.0;-0.0;0.0;0.0;181.0;268.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-12-08T04:51:18.258000+00:00;0.0;-0.0;0.0;0.0;175.0;268.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-08T04:56:43.239000+00:00;0.0;-0.0;0.0;0.0;174.0;268.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-08T05:01:43.243000+00:00;0.0;-0.0;0.0;0.0;195.0;268.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-08T05:07:08.252000+00:00;0.0;-0.0;0.0;0.0;196.0;268.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-08T05:12:08.234000+00:00;0.0;-0.0;0.0;0.0;194.0;268.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-08T05:21:34.233000+00:00;0.0;-0.0;0.0;0.0;203.0;268.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-12-08T05:26:59.255000+00:00;0.0;-0.0;0.0;0.0;194.0;268.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-08T05:31:59.246000+00:00;0.0;-0.0;0.0;0.0;511.0;268.0;511.0;0.0;0.0;0.0;0.0;0;511.0;0.0;511.0;536;536.0
2025-12-08T05:37:24.250000+00:00;0.0;-0.0;0.0;0.0;194.0;268.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-08T05:42:24.235000+00:00;0.0;-0.0;0.0;0.0;185.0;268.0;185.0;0.0;0.0;0.0;0.0;0;185.0;0.0;185.0;536;536.0
2025-12-08T05:47:49.262000+00:00;0.0;-0.0;0.0;0.0;230.0;268.0;230.0;0.0;0.0;0.0;0.0;0;230.0;0.0;230.0;536;536.0
2025-12-08T05:51:49.259000+00:00;0.0;-0.0;0.0;0.0;268.0;268.0;268.0;0.0;0.0;0.0;0.0;0;268.0;0.0;268.0;536;536.0
2025-12-08T05:57:14.378000+00:00;0.0;-0.0;0.0;0.0;271.0;268.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;536;536.0
2025-12-08T06:02:14.253000+00:00;0.0;-0.0;0.0;0.0;1643.0;268.0;1643.0;0.0;0.0;0.0;0.0;0;1643.0;0.0;1643.0;536;536.0
2025-12-08T06:07:39.385000+00:00;0.0;-0.0;0.0;0.0;1630.0;268.0;1630.0;0.0;0.0;0.0;0.0;0;1630.0;0.0;1630.0;536;536.0
2025-12-08T06:12:39.257000+00:00;0.0;-0.0;0.0;0.0;258.0;268.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;536;536.0
2025-12-08T06:18:04.464000+00:00;0.0;-0.0;0.0;0.0;1938.0;268.0;1938.0;0.0;0.0;0.0;0.0;0;1938.0;0.0;1938.0;536;536.0
2025-12-08T06:22:04.253000+00:00;0.0;-0.0;0.0;0.0;1849.0;268.0;1849.0;0.0;0.0;0.0;0.0;0;1849.0;0.0;1849.0;536;536.0
2025-12-08T06:27:04.313000+00:00;0.0;-0.0;0.0;0.0;305.0;268.0;305.0;0.0;0.0;0.0;0.0;0;305.0;0.0;305.0;536;536.0
2025-12-08T06:32:29.255000+00:00;0.0;-0.0;0.0;0.0;685.0;268.0;685.0;0.0;0.0;0.0;0.0;0;685.0;0.0;685.0;536;536.0
2025-12-08T06:37:29.262000+00:00;0.0;-0.0;0.0;0.0;295.0;268.0;295.0;0.0;0.0;0.0;0.0;0;295.0;0.0;295.0;536;536.0
2025-12-08T06:41:54.251000+00:00;0.0;-0.0;0.0;0.0;257.0;268.0;257.0;0.0;0.0;0.0;0.0;0;257.0;0.0;257.0;536;536.0
2025-12-08T06:47:54.260000+00:00;0.0;-0.0;0.0;0.0;242.0;268.0;242.0;0.0;0.0;0.0;0.0;0;242.0;0.0;242.0;536;536.0
2025-12-08T06:52:19.270000+00:00;0.0;-0.0;0.0;0.0;248.0;268.0;248.0;0.0;0.0;0.0;0.0;0;248.0;0.0;248.0;536;536.0
2025-12-08T06:57:19.253000+00:00;0.0;-0.0;0.0;0.0;387.0;268.0;387.0;0.0;0.0;0.0;0.0;0;387.0;0.0;387.0;536;536.0
2025-12-08T07:02:44.264000+00:00;0.0;-0.0;0.0;0.0;212.0;268.0;212.0;0.0;0.0;0.0;0.0;0;212.0;0.0;212.0;536;536.0
2025-12-08T07:07:44.244000+00:00;0.0;-0.0;0.0;0.0;192.0;268.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-12-08T07:12:10.254000+00:00;0.0;-0.0;0.0;0.0;247.0;268.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;536;536.0
2025-12-08T07:17:10.244000+00:00;0.0;-0.0;0.0;0.0;172.0;268.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;536;536.0
2025-12-08T07:27:35.248000+00:00;0.0;-0.0;0.0;0.0;258.0;268.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;536;536.0
2025-12-08T07:33:01.299000+00:00;0.0;-0.0;0.0;12.0;258.0;268.0;258.0;24.0;24.0;0.0;0.0;0;234.0;24.0;234.0;536;536.0
2025-12-08T07:33:01.349000+00:00;12.0;-0.0;0.0;12.0;258.0;268.0;270.0;24.0;24.0;0.0;0.0;0;246.0;24.0;246.0;536;536.0
2025-12-08T07:33:01.358000+00:00;12.0;-0.0;0.0;12.0;241.0;268.0;253.0;24.0;24.0;0.0;0.0;0;229.0;24.0;229.0;536;536.0
2025-12-08T07:38:01.254000+00:00;12.0;-0.0;0.0;15.0;241.0;268.0;253.0;30.0;30.0;0.0;0.0;0;223.0;30.0;223.0;536;536.0
2025-12-08T07:38:01.256000+00:00;15.0;-0.0;0.0;15.0;241.0;268.0;256.0;30.0;30.0;0.0;0.0;0;226.0;30.0;226.0;536;536.0
2025-12-08T07:38:01.262000+00:00;15.0;-0.0;0.0;15.0;231.0;268.0;246.0;30.0;30.0;0.0;0.0;0;216.0;30.0;216.0;536;536.0
2025-12-08T07:42:26.245000+00:00;15.0;-0.0;0.0;22.0;231.0;268.0;246.0;44.0;44.0;0.0;0.0;0;202.0;44.0;202.0;536;536.0
2025-12-08T07:42:26.247000+00:00;22.0;-0.0;0.0;22.0;231.0;268.0;253.0;44.0;44.0;0.0;0.0;0;209.0;44.0;209.0;536;536.0
2025-12-08T07:42:26.249000+00:00;22.0;-0.0;0.0;22.0;229.0;268.0;251.0;44.0;44.0;0.0;0.0;0;207.0;44.0;207.0;536;536.0
2025-12-08T07:47:26.257000+00:00;22.0;-0.0;0.0;19.0;229.0;268.0;251.0;38.0;38.0;0.0;0.0;0;213.0;38.0;213.0;536;536.0
2025-12-08T07:47:26.259000+00:00;19.0;-0.0;0.0;19.0;229.0;268.0;248.0;38.0;38.0;0.0;0.0;0;210.0;38.0;210.0;536;536.0
2025-12-08T07:47:26.265000+00:00;19.0;-0.0;0.0;19.0;226.0;268.0;245.0;38.0;38.0;0.0;0.0;0;207.0;38.0;207.0;536;536.0
2025-12-08T07:52:51.324000+00:00;19.0;-0.0;0.0;16.0;226.0;268.0;245.0;32.0;32.0;0.0;0.0;0;213.0;32.0;213.0;536;536.0
2025-12-08T07:52:51.371000+00:00;16.0;-0.0;0.0;16.0;226.0;268.0;242.0;32.0;32.0;0.0;0.0;0;210.0;32.0;210.0;536;536.0
2025-12-08T07:52:51.382000+00:00;16.0;-0.0;0.0;16.0;277.0;268.0;293.0;32.0;32.0;0.0;0.0;0;261.0;32.0;261.0;536;536.0
2025-12-08T07:57:51.259000+00:00;16.0;-0.0;0.0;29.0;277.0;268.0;293.0;58.0;58.0;0.0;0.0;0;235.0;58.0;235.0;536;536.0
2025-12-08T07:57:51.261000+00:00;29.0;-0.0;0.0;29.0;277.0;268.0;306.0;58.0;58.0;0.0;0.0;0;248.0;58.0;248.0;536;536.0
2025-12-08T07:57:51.267000+00:00;29.0;-0.0;0.0;29.0;212.0;268.0;241.0;58.0;58.0;0.0;0.0;0;183.0;58.0;183.0;536;536.0
2025-12-08T08:03:18.280000+00:00;29.0;-0.0;0.0;36.0;212.0;268.0;241.0;72.0;72.0;0.0;0.0;0;169.0;72.0;169.0;536;536.0
2025-12-08T08:03:18.282000+00:00;36.0;-0.0;0.0;36.0;212.0;268.0;248.0;72.0;72.0;0.0;0.0;0;176.0;72.0;176.0;536;536.0
2025-12-08T08:03:18.288000+00:00;36.0;-0.0;0.0;36.0;235.0;268.0;271.0;72.0;72.0;0.0;0.0;0;199.0;72.0;199.0;536;536.0
2025-12-08T08:08:18.274000+00:00;36.0;-0.0;0.0;40.0;235.0;268.0;271.0;80.0;80.0;0.0;0.0;0;191.0;80.0;191.0;536;536.0
2025-12-08T08:08:18.275000+00:00;40.0;-0.0;0.0;40.0;235.0;268.0;275.0;80.0;80.0;0.0;0.0;0;195.0;80.0;195.0;536;536.0
2025-12-08T08:08:18.281000+00:00;40.0;-0.0;0.0;40.0;157.0;268.0;197.0;80.0;80.0;0.0;0.0;0;117.0;80.0;117.0;536;536.0
2025-12-08T08:13:43.304000+00:00;40.0;-0.0;0.0;76.0;157.0;268.0;197.0;152.0;152.0;0.0;0.0;0;45.0;152.0;45.0;536;536.0
2025-12-08T08:13:43.306000+00:00;76.0;-0.0;0.0;76.0;157.0;268.0;233.0;152.0;152.0;0.0;0.0;0;81.0;152.0;81.0;536;536.0
2025-12-08T08:13:43.308000+00:00;76.0;-0.0;0.0;76.0;120.0;268.0;196.0;152.0;152.0;0.0;0.0;0;44.0;152.0;44.0;536;536.0
2025-12-08T08:17:43.260000+00:00;76.0;-0.0;0.0;95.0;120.0;268.0;196.0;190.0;190.0;0.0;0.0;0;6.0;190.0;6.0;536;536.0
2025-12-08T08:17:43.262000+00:00;95.0;-0.0;0.0;95.0;120.0;268.0;215.0;190.0;190.0;0.0;0.0;0;25.0;190.0;25.0;536;536.0
2025-12-08T08:17:43.269000+00:00;95.0;-0.0;0.0;95.0;100.0;268.0;195.0;190.0;190.0;0.0;0.0;0;5.0;190.0;5.0;536;536.0
2025-12-08T08:23:09.384000+00:00;95.0;-0.0;0.0;109.0;100.0;268.0;195.0;218.0;195.0;23.0;0;0.0;0.0;195.0;0.0;537.833491;536.0
2025-12-08T08:23:09.386000+00:00;109.0;-0.0;0.0;109.0;100.0;268.0;209.0;218.0;209.0;9.0;0;0.0;0.0;209.0;0.0;537.8334954;536.0
2025-12-08T08:23:09.387000+00:00;109.0;-0.0;0.0;109.0;71.0;268.0;180.0;218.0;180.0;38.0;0;0.0;0.0;180.0;0.0;537.8335046888889;536.0
2025-12-08T08:28:09.255000+00:00;109.0;-0.0;0.0;250.0;71.0;268.0;180.0;500.0;180.0;320.0;0;0.0;0.0;180.0;0.0;561.2898460222222;536.0
2025-12-08T08:28:09.263000+00:00;180.0;-0.0;0.0;250.0;71.0;268.0;251.0;500.0;251.0;249.0;0;0.0;0.0;251.0;0.0;561.2903329555555;536.0
2025-12-08T08:28:09.265000+00:00;180.0;-0.0;0.0;250.0;0.0;268.0;180.0;500.0;180.0;320.0;0;0.0;0.0;180.0;0.0;561.2904894;536.0
2025-12-08T08:28:09.269000+00:00;180.0;-0.0;70.0;250.0;0.0;268.0;180.0;500.0;180.0;320.0;0;0.0;0.0;180.0;0.0;561.2908022888888;536.0000684444444
2025-12-08T08:32:09.281000+00:00;180.0;-0.0;70.0;256.0;0.0;268.0;180.0;512.0;180.0;332.0;0;0.0;0.0;180.0;0.0;580.7691094888888;540.1069404444444
2025-12-08T08:32:09.288000+00:00;202.0;-0.0;70.0;256.0;0.0;268.0;202.0;512.0;202.0;310.0;0;0.0;0.0;202.0;0.0;580.7696399333332;540.1070602222221
2025-12-08T08:32:09.295000+00:00;202.0;-0.0;54.0;256.0;0.0;268.0;202.0;512.0;202.0;310.0;0;0.0;0.0;202.0;0.0;580.7701703777776;540.1071526222221
2025-12-08T08:33:34.385000+00:00;202.0;-0.0;54.0;258.0;0.0;268.0;202.0;516.0;202.0;314.0;0;0.0;0.0;202.0;0.0;587.3013005999999;541.2303406222221
2025-12-08T08:33:34.387000+00:00;195.0;-0.0;54.0;258.0;0.0;268.0;195.0;516.0;195.0;321.0;0;0.0;0.0;195.0;0.0;587.3014575333332;541.2303670222221
2025-12-08T08:33:34.405000+00:00;195.0;-0.0;63.0;258.0;0.0;268.0;195.0;516.0;195.0;321.0;0;0.0;0.0;195.0;0.0;587.3028699333332;541.2306442222222
2025-12-08T08:34:34.255000+00:00;195.0;-0.0;63.0;202.0;0.0;268.0;195.0;404.0;195.0;209.0;0;0.0;0.0;195.0;0.0;590.3605399333333;542.1523342222222
2025-12-08T08:34:34.258000+00:00;202.0;-0.0;63.0;202.0;0.0;268.0;202.0;404.0;202.0;202.0;0;0.0;0.0;202.0;0.0;590.3606880666666;542.1523804222222
2025-12-08T08:34:34.274000+00:00;202.0;-0.0;0.0;202.0;0.0;268.0;202.0;404.0;202.0;202.0;0;0.0;0.0;202.0;0.0;590.3614781111111;542.1523804222222
2025-12-08T08:35:34.250000+00:00;202.0;-0.0;0.0;206.0;0.0;268.0;202.0;412.0;202.0;210.0;0;0.0;0.0;202.0;0.0;593.440246111111;542.1523804222222
2025-12-08T08:35:34.252000+00:00;206.0;-0.0;0.0;206.0;0.0;268.0;206.0;412.0;206.0;206.0;0;0.0;0.0;206.0;0.0;593.4403468222222;542.1523804222222
2025-12-08T08:35:34.258000+00:00;206.0;-0.0;0.0;206.0;11.0;268.0;217.0;412.0;217.0;195.0;0;0.0;0.0;217.0;0.0;593.4406328222221;542.1523804222222
2025-12-08T08:36:34.281000+00:00;206.0;-0.0;0.0;142.0;11.0;268.0;217.0;284.0;217.0;67.0;0;0.0;0.0;217.0;0.0;594.4236761777777;542.1523804222222
2025-12-08T08:36:34.283000+00:00;142.0;-0.0;0.0;142.0;11.0;268.0;153.0;284.0;153.0;131.0;0;0.0;0.0;153.0;0.0;594.4237402222221;542.1523804222222
2025-12-08T08:36:34.289000+00:00;142.0;-0.0;0.0;142.0;59.0;268.0;201.0;284.0;201.0;83.0;0;0.0;0.0;201.0;0.0;594.4238619555555;542.1523804222222
2025-12-08T08:38:34.303000+00:00;142.0;-0.0;0.0;120.0;59.0;268.0;201.0;240.0;201.0;39.0;0;0.0;0.0;201.0;0.0;595.5679954222221;542.1523804222222
2025-12-08T08:38:34.305000+00:00;120.0;-0.0;0.0;120.0;59.0;268.0;179.0;240.0;179.0;61.0;0;0.0;0.0;179.0;0.0;595.5680252444444;542.1523804222222
2025-12-08T08:38:34.312000+00:00;120.0;-0.0;0.0;120.0;83.0;268.0;203.0;240.0;203.0;37.0;0;0.0;0.0;203.0;0.0;595.5680885555555;542.1523804222222
2025-12-08T08:39:34.278000+00:00;120.0;-0.0;0.0;137.0;83.0;268.0;203.0;274.0;203.0;71.0;0;0.0;0.0;203.0;0.0;596.6088318;542.1523804222222
2025-12-08T08:39:34.280000+00:00;137.0;-0.0;0.0;137.0;83.0;268.0;220.0;274.0;220.0;54.0;0;0.0;0.0;220.0;0.0;596.6088582;542.1523804222222
2025-12-08T08:39:34.286000+00:00;137.0;-0.0;0.0;137.0;64.0;268.0;201.0;274.0;201.0;73.0;0;0.0;0.0;201.0;0.0;596.6089652666667;542.1523804222222
2025-12-08T08:40:34.285000+00:00;137.0;-0.0;0.0;129.0;64.0;268.0;201.0;258.0;201.0;57.0;0;0.0;0.0;201.0;0.0;597.4449513333334;542.1523804222222
2025-12-08T08:40:34.287000+00:00;129.0;-0.0;0.0;129.0;64.0;268.0;193.0;258.0;193.0;65.0;0;0.0;0.0;193.0;0.0;597.4449831111111;542.1523804222222
2025-12-08T08:40:34.293000+00:00;129.0;-0.0;0.0;129.0;73.0;268.0;202.0;258.0;202.0;56.0;0;0.0;0.0;202.0;0.0;597.4450652444444;542.1523804222222
