timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-06T00:00:00;0.0;0.0;0.0;1532.0;0.0;171.0;0.0;0.0;4.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2989.4144145468226;1532.0
2026-04-06T00:03:17.950356;0.0;0.0;0.0;1532.0;0.0;217.0;0.0;0.0;4.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2975.131411217554;1532.0
2026-04-06T00:03:17.956009;0.0;0.0;0.0;1505.0;0.0;217.0;0.0;0.0;4.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2975.1310033283266;1532.0
2026-04-06T00:03:17.956688;0.0;0.0;0.0;1505.0;0.0;217.0;0.0;0.0;8.0;209.0;0;0;0;0;209.0;209.0;209.0;0.0;2975.130955255495;1532.0
2026-04-06T00:08:22.947717;0.0;0.0;0.0;1505.0;0.0;220.0;0.0;0.0;8.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;2953.227805476362;1532.0
2026-04-06T00:08:22.953603;0.0;0.0;0.0;1505.0;0.0;220.0;0.0;0.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2953.2273668178254;1532.0
2026-04-06T00:13:22.973176;0.0;0.0;0.0;1505.0;0.0;215.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2931.3763477815787;1532.0
2026-04-06T00:13:22.978565;0.0;0.0;0.0;1478.0;0.0;215.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2931.3759552900474;1532.0
2026-04-06T00:13:22.979246;0.0;0.0;0.0;1478.0;0.0;215.0;0.0;0.0;8.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;2931.3759075369985;1532.0
2026-04-06T00:18:27.945068;0.0;0.0;0.0;1478.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2910.5321178023496;1532.0
2026-04-06T00:18:27.950528;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2910.531744622525;1532.0
2026-04-06T00:18:27.951298;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2910.531691713168;1532.0
2026-04-06T00:23:27.949465;0.0;0.0;0.0;1451.0;0.0;190.0;0.0;0.0;7.0;183.0;0;0;0;0;183.0;183.0;183.0;0.0;2890.4660248414575;1532.0
2026-04-06T00:23:27.954977;0.0;0.0;0.0;1451.0;0.0;190.0;0.0;0.0;3.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2890.4656481075394;1532.0
2026-04-06T00:28:32.947680;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;3.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;2868.8397035234752;1532.0
2026-04-06T00:28:32.953354;0.0;0.0;0.0;1424.0;0.0;197.0;0.0;0.0;3.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;2868.8393012003758;1532.0
2026-04-06T00:28:32.954064;0.0;0.0;0.0;1424.0;0.0;197.0;0.0;0.0;9.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2868.839252413826;1532.0
2026-04-06T00:33:33.030341;0.0;0.0;0.0;1424.0;0.0;195.0;0.0;0.0;9.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2848.439330073914;1532.0
2026-04-06T00:33:33.035768;0.0;0.0;0.0;1397.0;0.0;195.0;0.0;0.0;9.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2848.4389611331244;1532.0
2026-04-06T00:33:33.036454;0.0;0.0;0.0;1397.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2848.4389139956975;1532.0
2026-04-06T00:38:37.972020;0.0;0.0;0.0;1370.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2827.4857391389723;1532.0
2026-04-06T00:38:37.975538;0.0;0.0;0.0;1370.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2827.485498690873;1532.0
2026-04-06T00:43:37.955552;0.0;0.0;0.0;1370.0;0.0;214.0;0.0;0.0;8.0;206.0;0;0;0;0;206.0;206.0;206.0;0.0;2806.5519340282713;1532.0
2026-04-06T00:48:42.961897;0.0;0.0;0.0;1370.0;0.0;194.0;0.0;0.0;8.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2785.81685355678;1532.0
2026-04-06T00:48:42.967585;0.0;0.0;0.0;1344.0;0.0;194.0;0.0;0.0;8.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2785.8164668725694;1532.0
2026-04-06T00:53:42.953507;0.0;0.0;0.0;1344.0;0.0;210.0;0.0;0.0;8.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2765.288974919995;1532.0
2026-04-06T00:53:42.954790;0.0;0.0;0.0;1317.0;0.0;210.0;0.0;0.0;8.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2765.2888871266346;1532.0
2026-04-06T00:53:42.955462;0.0;0.0;0.0;1317.0;0.0;210.0;0.0;0.0;3.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;2765.288840004683;1532.0
2026-04-06T00:58:47.952219;0.0;0.0;0.0;1317.0;0.0;176.0;0.0;0.0;3.0;173.0;0;0;0;0;173.0;173.0;173.0;0.0;2746.0035918464228;1532.0
2026-04-06T00:58:47.957510;0.0;0.0;0.0;1317.0;0.0;176.0;0.0;0.0;8.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;2746.003266960458;1532.0
2026-04-06T01:03:47.951344;0.0;0.0;0.0;1317.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2727.692239812066;1532.0
