timestamp;akkuEntladung;akkuLadestand;hausabgabe;akkuLadung;solarleistung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-17T23:45:00.403000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;742.3481214396011;536.0
2025-12-17T23:50:00.399000+00:00;-0.0;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0;197.0;197.0;197.0;0.0;720.7475322583145;536.0
2025-12-17T23:55:25.393000+00:00;-0.0;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0;198.0;198.0;198.0;0.0;697.2282296267356;536.0
2025-12-18T00:00:25.389000+00:00;-0.0;268.0;0.0;0.0;0.0;180.0;180.0;0.0;0.0;0.0;0;180.0;180.0;180.0;0.0;677.4916506793671;536.0
2025-12-18T00:04:51.404000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;658.143337448373;536.0
2025-12-18T00:09:51.399000+00:00;-0.0;268.0;0.0;0.0;0.0;179.0;179.0;0.0;0.0;0.0;0;179.0;179.0;179.0;0.0;638.5164715857999;536.0
2025-12-18T00:20:16.400000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;598.0832928577297;536.0
2025-12-18T00:22:38.408000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;588.8963718050982;536.0
2025-12-18T00:22:38.411000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;588.8961777261508;536.0
2025-12-18T00:22:38.412000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;588.8961130331683;536.0
2025-12-18T00:22:38.419000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;588.8956601822911;536.0
2025-12-18T00:26:04.409000+00:00;-0.0;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0;178.0;178.0;178.0;0.0;575.4942639834607;536.0
2025-12-18T00:30:04.403000+00:00;-0.0;268.0;0.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;559.071910324924;536.0
2025-12-18T00:35:30.422000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0;200.0;200.0;200.0;0.0;536.9839021948427;536.0
2025-12-18T00:40:30.401000+00:00;-0.0;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-18T00:45:56.420000+00:00;-0.0;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-18T00:49:56.402000+00:00;-0.0;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-18T00:54:56.392000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-18T01:00:21.405000+00:00;-0.0;268.0;0.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;536;536.0
2025-12-18T01:05:21.394000+00:00;-0.0;268.0;0.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-12-18T01:10:47.404000+00:00;-0.0;268.0;0.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;536;536.0
2025-12-18T01:15:47.392000+00:00;-0.0;268.0;0.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-12-18T01:20:13.401000+00:00;-0.0;268.0;0.0;0.0;0.0;182.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;536;536.0
2025-12-18T01:25:13.428000+00:00;-0.0;268.0;0.0;0.0;0.0;204.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;536;536.0
2025-12-18T01:35:39.396000+00:00;-0.0;268.0;0.0;0.0;0.0;201.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;536;536.0
2025-12-18T01:46:04.398000+00:00;-0.0;268.0;0.0;0.0;0.0;205.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-12-18T01:50:30.407000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-18T01:55:30.402000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T02:00:56.410000+00:00;-0.0;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-18T02:05:56.393000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-18T02:11:22.395000+00:00;-0.0;268.0;0.0;0.0;0.0;174.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-18T02:16:22.393000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T02:20:48.409000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-18T02:25:48.400000+00:00;-0.0;268.0;0.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-12-18T02:31:13.413000+00:00;-0.0;268.0;0.0;0.0;0.0;206.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;536;536.0
2025-12-18T02:36:13.404000+00:00;-0.0;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-18T02:41:38.406000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T02:45:38.395000+00:00;-0.0;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-18T03:01:30.434000+00:00;-0.0;268.0;0.0;0.0;0.0;180.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;536;536.0
2025-12-18T03:06:30.404000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-18T03:15:56.393000+00:00;-0.0;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-18T03:20:56.392000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-18T03:26:22.393000+00:00;-0.0;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-18T03:31:22.401000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T03:36:47.392000+00:00;-0.0;268.0;0.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-18T03:41:47.399000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T03:46:13.400000+00:00;-0.0;268.0;0.0;0.0;0.0;216.0;216.0;0.0;0.0;0.0;0.0;0;216.0;0.0;216.0;536;536.0
2025-12-18T03:51:13.397000+00:00;-0.0;268.0;0.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0.0;0;185.0;0.0;185.0;536;536.0
2025-12-18T03:56:39.403000+00:00;-0.0;268.0;0.0;0.0;0.0;184.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;536;536.0
2025-12-18T04:01:39.399000+00:00;-0.0;268.0;0.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;536;536.0
2025-12-18T04:07:05.397000+00:00;-0.0;268.0;0.0;0.0;0.0;211.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;536;536.0
2025-12-18T04:12:05.403000+00:00;-0.0;268.0;0.0;0.0;0.0;213.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;536;536.0
2025-12-18T04:16:31.398000+00:00;-0.0;268.0;0.0;0.0;0.0;210.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-18T04:21:31.399000+00:00;-0.0;268.0;0.0;0.0;0.0;208.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;536;536.0
2025-12-18T04:26:57.417000+00:00;-0.0;268.0;0.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-12-18T04:31:57.410000+00:00;-0.0;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-18T04:36:23.428000+00:00;-0.0;268.0;0.0;0.0;0.0;180.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;536;536.0
2025-12-18T04:42:23.394000+00:00;-0.0;268.0;0.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0.0;0;185.0;0.0;185.0;536;536.0
2025-12-18T04:46:49.424000+00:00;-0.0;268.0;0.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-12-18T04:51:49.396000+00:00;-0.0;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-18T04:57:15.415000+00:00;-0.0;268.0;0.0;0.0;0.0;179.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;536;536.0
2025-12-18T05:02:15.407000+00:00;-0.0;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-18T05:07:41.419000+00:00;-0.0;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-18T05:11:41.397000+00:00;-0.0;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-18T05:17:07.449000+00:00;-0.0;268.0;0.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-18T05:22:07.402000+00:00;-0.0;268.0;0.0;0.0;0.0;249.0;249.0;0.0;0.0;0.0;0.0;0;249.0;0.0;249.0;536;536.0
2025-12-18T05:32:33.430000+00:00;-0.0;268.0;0.0;0.0;0.0;398.0;398.0;0.0;0.0;0.0;0.0;0;398.0;0.0;398.0;536;536.0
2025-12-18T05:37:59.422000+00:00;-0.0;268.0;0.0;0.0;0.0;290.0;290.0;0.0;0.0;0.0;0.0;0;290.0;0.0;290.0;536;536.0
2025-12-18T05:41:59.402000+00:00;-0.0;268.0;0.0;0.0;0.0;269.0;269.0;0.0;0.0;0.0;0.0;0;269.0;0.0;269.0;536;536.0
2025-12-18T05:46:59.401000+00:00;-0.0;268.0;0.0;0.0;0.0;300.0;300.0;0.0;0.0;0.0;0.0;0;300.0;0.0;300.0;536;536.0
2025-12-18T05:52:25.407000+00:00;-0.0;268.0;0.0;0.0;0.0;234.0;234.0;0.0;0.0;0.0;0.0;0;234.0;0.0;234.0;536;536.0
2025-12-18T05:57:25.431000+00:00;-0.0;268.0;0.0;0.0;0.0;930.0;930.0;0.0;0.0;0.0;0.0;0;930.0;0.0;930.0;536;536.0
2025-12-18T06:02:51.403000+00:00;-0.0;268.0;0.0;0.0;0.0;1692.0;1692.0;0.0;0.0;0.0;0.0;0;1692.0;0.0;1692.0;536;536.0
2025-12-18T06:07:51.482000+00:00;-0.0;268.0;0.0;0.0;0.0;1678.0;1678.0;0.0;0.0;0.0;0.0;0;1678.0;0.0;1678.0;536;536.0
2025-12-18T06:12:17.411000+00:00;-0.0;268.0;0.0;0.0;0.0;328.0;328.0;0.0;0.0;0.0;0.0;0;328.0;0.0;328.0;536;536.0
2025-12-18T06:17:17.397000+00:00;-0.0;268.0;0.0;0.0;0.0;1258.0;1258.0;0.0;0.0;0.0;0.0;0;1258.0;0.0;1258.0;536;536.0
2025-12-18T06:22:43.406000+00:00;-0.0;268.0;0.0;0.0;0.0;258.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;536;536.0
2025-12-18T06:27:43.406000+00:00;-0.0;268.0;0.0;0.0;0.0;254.0;254.0;0.0;0.0;0.0;0.0;0;254.0;0.0;254.0;536;536.0
2025-12-18T06:32:09.399000+00:00;-0.0;268.0;0.0;0.0;0.0;227.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;536;536.0
2025-12-18T06:38:09.405000+00:00;-0.0;268.0;0.0;0.0;0.0;237.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.0
2025-12-18T06:42:35.961000+00:00;-0.0;268.0;0.0;0.0;0.0;301.0;301.0;0.0;0.0;0.0;0.0;0;301.0;0.0;301.0;536;536.0
2025-12-18T06:47:36.423000+00:00;-0.0;268.0;0.0;0.0;0.0;277.0;277.0;0.0;0.0;0.0;0.0;0;277.0;0.0;277.0;536;536.0
2025-12-18T06:53:03.432000+00:00;-0.0;268.0;0.0;0.0;0.0;236.0;236.0;0.0;0.0;0.0;0.0;0;236.0;0.0;236.0;536;536.0
2025-12-18T06:58:03.422000+00:00;-0.0;268.0;0.0;0.0;0.0;238.0;238.0;0.0;0.0;0.0;0.0;0;238.0;0.0;238.0;536;536.0
2025-12-18T07:02:29.445000+00:00;-0.0;268.0;0.0;0.0;0.0;207.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;536;536.0
2025-12-18T07:07:29.731000+00:00;-0.0;268.0;0.0;0.0;0.0;253.0;253.0;0.0;0.0;0.0;0.0;0;253.0;0.0;253.0;536;536.0
2025-12-18T07:12:58.803000+00:00;-0.0;268.0;0.0;0.0;0.0;217.0;217.0;0.0;0.0;0.0;0.0;0;217.0;0.0;217.0;536;536.0
2025-12-18T07:17:59.415000+00:00;-0.0;268.0;0.0;0.0;0.0;272.0;272.0;0.0;0.0;0.0;0.0;0;272.0;0.0;272.0;536;536.0
2025-12-18T07:23:25.497000+00:00;-0.0;268.0;0.0;0.0;0.0;228.0;228.0;0.0;0.0;0.0;0.0;0;228.0;0.0;228.0;536;536.0
2025-12-18T07:28:25.436000+00:00;-0.0;268.0;0.0;0.0;16.0;228.0;228.0;32.0;32.0;0.0;0.0;0;196.0;32.0;196.0;536;536.0
2025-12-18T07:28:25.442000+00:00;-0.0;268.0;16.0;0.0;16.0;228.0;244.0;32.0;32.0;0.0;0.0;0;212.0;32.0;212.0;536;536.0
2025-12-18T07:28:25.444000+00:00;-0.0;268.0;16.0;0.0;16.0;285.0;301.0;32.0;32.0;0.0;0.0;0;269.0;32.0;269.0;536;536.0
2025-12-18T07:33:51.435000+00:00;-0.0;268.0;16.0;0.0;23.0;285.0;301.0;46.0;46.0;0.0;0.0;0;255.0;46.0;255.0;536;536.0
2025-12-18T07:33:51.437000+00:00;-0.0;268.0;23.0;0.0;23.0;285.0;308.0;46.0;46.0;0.0;0.0;0;262.0;46.0;262.0;536;536.0
2025-12-18T07:33:51.442000+00:00;-0.0;268.0;23.0;0.0;23.0;212.0;235.0;46.0;46.0;0.0;0.0;0;189.0;46.0;189.0;536;536.0
2025-12-18T07:37:51.412000+00:00;-0.0;268.0;23.0;0.0;31.0;212.0;235.0;62.0;62.0;0.0;0.0;0;173.0;62.0;173.0;536;536.0
2025-12-18T07:37:51.414000+00:00;-0.0;268.0;31.0;0.0;31.0;212.0;243.0;62.0;62.0;0.0;0.0;0;181.0;62.0;181.0;536;536.0
2025-12-18T07:37:51.421000+00:00;-0.0;268.0;31.0;0.0;31.0;196.0;227.0;62.0;62.0;0.0;0.0;0;165.0;62.0;165.0;536;536.0
2025-12-18T07:43:17.446000+00:00;-0.0;268.0;31.0;0.0;42.0;196.0;227.0;84.0;84.0;0.0;0.0;0;143.0;84.0;143.0;536;536.0
2025-12-18T07:43:17.448000+00:00;-0.0;268.0;42.0;0.0;42.0;196.0;238.0;84.0;84.0;0.0;0.0;0;154.0;84.0;154.0;536;536.0
2025-12-18T07:43:17.454000+00:00;-0.0;268.0;42.0;0.0;42.0;162.0;204.0;84.0;84.0;0.0;0.0;0;120.0;84.0;120.0;536;536.0
2025-12-18T07:48:17.407000+00:00;-0.0;268.0;42.0;0.0;61.0;162.0;204.0;122.0;122.0;0.0;0.0;0;82.0;122.0;82.0;536;536.0
2025-12-18T07:48:17.409000+00:00;-0.0;268.0;61.0;0.0;61.0;162.0;223.0;122.0;122.0;0.0;0.0;0;101.0;122.0;101.0;536;536.0
2025-12-18T07:48:17.416000+00:00;-0.0;268.0;61.0;0.0;61.0;131.0;192.0;122.0;122.0;0.0;0.0;0;70.0;122.0;70.0;536;536.0
2025-12-18T07:53:43.461000+00:00;-0.0;268.0;61.0;0.0;81.0;131.0;192.0;162.0;162.0;0.0;0.0;0;30.0;162.0;30.0;536;536.0
2025-12-18T07:53:43.464000+00:00;-0.0;268.0;81.0;0.0;81.0;131.0;212.0;162.0;162.0;0.0;0.0;0;50.0;162.0;50.0;536;536.0
2025-12-18T07:53:43.469000+00:00;-0.0;268.0;81.0;0.0;81.0;108.0;189.0;162.0;162.0;0.0;0.0;0;27.0;162.0;27.0;536;536.0
2025-12-18T07:57:45.404000+00:00;-0.0;268.0;81.0;0.0;124.0;108.0;189.0;248.0;189.0;59.0;0;0.0;0.0;189.0;0.0;539.4892403333333;536.0
2025-12-18T07:57:45.411000+00:00;-0.0;268.0;124.0;0.0;124.0;108.0;232.0;248.0;232.0;16.0;0;0.0;0.0;232.0;0.0;539.4892677111111;536.0
2025-12-18T07:57:45.413000+00:00;-0.0;268.0;124.0;0.0;124.0;59.0;183.0;248.0;183.0;65.0;0;0.0;0.0;183.0;0.0;539.4892994888888;536.0
2025-12-18T08:02:45.535000+00:00;-0.0;268.0;124.0;0.0;160.0;59.0;183.0;320.0;183.0;137.0;0;0.0;0.0;183.0;0.0;549.5400517999999;536.0
2025-12-18T08:02:45.537000+00:00;-0.0;268.0;160.0;0.0;160.0;59.0;219.0;320.0;219.0;101.0;0;0.0;0.0;219.0;0.0;549.5401011777777;536.0
2025-12-18T08:02:45.544000+00:00;-0.0;268.0;160.0;0.0;160.0;151.0;311.0;320.0;311.0;9.0;0;0.0;0.0;311.0;0.0;549.5401165777778;536.0
2025-12-18T08:08:13.409000+00:00;-0.0;268.0;160.0;0.0;180.0;151.0;311.0;360.0;311.0;49.0;0;0.0;0.0;311.0;0.0;553.4672106888889;536.0
2025-12-18T08:08:13.411000+00:00;-0.0;268.0;180.0;0.0;180.0;151.0;331.0;360.0;331.0;29.0;0;0.0;0.0;331.0;0.0;553.4672248666667;536.0
2025-12-18T08:08:13.418000+00:00;-0.0;268.0;180.0;0.0;180.0;17.0;197.0;360.0;197.0;163.0;0;0.0;0.0;197.0;0.0;553.4675037777778;536.0
2025-12-18T08:13:13.423000+00:00;-0.0;268.0;180.0;0.0;200.0;17.0;197.0;400.0;197.0;203.0;0;0.0;0.0;197.0;0.0;568.3544185555555;536.0
2025-12-18T08:13:13.425000+00:00;-0.0;268.0;200.0;0.0;200.0;17.0;217.0;400.0;217.0;183.0;0;0.0;0.0;217.0;0.0;568.3545080222221;536.0
2025-12-18T08:13:13.433000+00:00;-0.0;268.0;200.0;0.0;200.0;0.0;200.0;400.0;200.0;200.0;0;0.0;0.0;200.0;0.0;568.3548991333332;536.0
2025-12-18T08:18:39.404000+00:00;-0.0;268.0;200.0;0.0;231.0;0.0;200.0;462.0;200.0;262.0;0;0.0;0.0;200.0;0.0;589.2315307333332;536.0
2025-12-18T08:18:39.412000+00:00;-0.0;268.0;194.0;0.0;231.0;0.0;194.0;462.0;194.0;268.0;0;0.0;0.0;194.0;0.0;589.2320548222222;536.0
2025-12-18T08:18:39.413000+00:00;-0.0;295.0;194.0;0.0;231.0;0.0;194.0;462.0;194.0;268.0;0;0.0;0.0;194.0;0.0;589.2321203333332;536.0
2025-12-18T08:18:39.418000+00:00;-0.0;295.0;194.0;37.0;231.0;0.0;194.0;462.0;194.0;268.0;0;0.0;0.0;194.0;0.0;589.2324478888888;536.0000452222222
2025-12-18T08:23:39.415000+00:00;-0.0;295.0;194.0;37.0;259.0;0.0;194.0;518.0;194.0;324.0;0;0.0;0.0;194.0;0.0;612.9922102888888;538.7133514222222
2025-12-18T08:23:39.429000+00:00;-0.0;295.0;194.0;65.0;259.0;0.0;194.0;518.0;194.0;324.0;0;0.0;0.0;194.0;0.0;612.9933190888888;538.7135738666667
2025-12-18T08:28:07.430000+00:00;-0.0;295.0;194.0;65.0;331.0;0.0;194.0;662.0;194.0;468.0;0;0.0;0.0;194.0;0.0;643.6526334888888;542.9718119777779
2025-12-18T08:28:07.443000+00:00;-0.0;295.0;194.0;137.0;331.0;0.0;194.0;662.0;194.0;468.0;0;0.0;0.0;194.0;0.0;643.6541206888888;542.9722473333334
2025-12-18T08:32:07.410000+00:00;-0.0;295.0;194.0;137.0;351.0;0.0;194.0;702.0;194.0;508.0;0;0.0;0.0;194.0;0.0;673.4526894888888;551.0084755333334
2025-12-18T08:32:07.418000+00:00;-0.0;295.0;195.0;137.0;351.0;0.0;195.0;702.0;195.0;507.0;0;0.0;0.0;195.0;0.0;673.4536809555555;551.0087434444445
2025-12-18T08:32:07.419000+00:00;-0.0;322.0;195.0;137.0;351.0;0.0;195.0;702.0;195.0;507.0;0;0.0;0.0;195.0;0.0;673.4538048888888;551.0087769333334
2025-12-18T08:32:07.425000+00:00;-0.0;322.0;195.0;156.0;351.0;0.0;195.0;702.0;195.0;507.0;0;0.0;0.0;195.0;0.0;673.4545484888888;551.0090057333333
2025-12-18T08:33:07.436000+00:00;-0.0;322.0;195.0;156.0;359.0;0.0;195.0;718.0;195.0;523.0;0;0.0;0.0;195.0;0.0;681.1266214444444;553.2974252
2025-12-18T08:33:07.444000+00:00;-0.0;322.0;197.0;156.0;359.0;0.0;197.0;718.0;197.0;521.0;0;0.0;0.0;197.0;0.0;681.1276402888888;553.2977302666667
2025-12-18T08:33:07.451000+00:00;-0.0;322.0;197.0;162.0;359.0;0.0;197.0;718.0;197.0;521.0;0;0.0;0.0;197.0;0.0;681.1285317777777;553.2980074666667
2025-12-18T08:34:07.427000+00:00;-0.0;322.0;197.0;162.0;363.0;0.0;197.0;726.0;197.0;529.0;0;0.0;0.0;197.0;0.0;688.8840949777776;555.6730570666667
2025-12-18T08:34:07.435000+00:00;-0.0;322.0;241.0;162.0;363.0;0.0;241.0;726.0;241.0;485.0;0;0.0;0.0;241.0;0.0;688.8850434222221;555.6733738666667
2025-12-18T08:34:07.441000+00:00;-0.0;322.0;241.0;122.0;363.0;0.0;241.0;726.0;241.0;485.0;0;0.0;0.0;241.0;0.0;688.8857547555555;555.6735528
2025-12-18T08:35:33.447000+00:00;-0.0;322.0;241.0;122.0;372.0;0.0;241.0;744.0;241.0;503.0;0;0.0;0.0;241.0;0.0;699.4606702666666;558.2384428444445
2025-12-18T08:35:33.450000+00:00;-0.0;322.0;196.0;122.0;372.0;0.0;196.0;744.0;196.0;548.0;0;0.0;0.0;196.0;0.0;699.4610721333333;558.2385323111112
2025-12-18T08:35:33.455000+00:00;-0.0;349.0;196.0;122.0;372.0;0.0;196.0;744.0;196.0;548.0;0;0.0;0.0;196.0;0.0;699.4617419111112;558.2386814222223
2025-12-18T08:35:33.469000+00:00;-0.0;349.0;196.0;176.0;372.0;0.0;196.0;744.0;196.0;548.0;0;0.0;0.0;196.0;0.0;699.4636172888889;558.2392837333334
2025-12-18T08:36:35.832000+00:00;-0.0;349.0;196.0;176.0;377.0;0.0;196.0;754.0;196.0;558.0;0;0.0;0.0;196.0;0.0;707.969930488889;560.9222785777779
2025-12-18T08:36:35.834000+00:00;-0.0;349.0;172.0;176.0;377.0;0.0;172.0;754.0;172.0;582.0;0;0.0;0.0;172.0;0.0;707.9702150222223;560.9223646222223
2025-12-18T08:36:35.851000+00:00;-0.0;349.0;172.0;205.0;377.0;0.0;172.0;754.0;172.0;582.0;0;0.0;0.0;172.0;0.0;707.9726335555556;560.9232165111111
