timestamp;solarleistung;netzbezug;akkuLadestand;hausabgabe;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-22T00:00:00;0.0;207.0;268.0;0.0;0.0;207.0;0.0;0.0;0.0;0;207.0;207.0;207.0;0.0;655.6481277886514;268.0
2025-12-22T00:02:40.469449;0.0;206.0;268.0;0.0;0.0;206.0;0.0;0.0;0.0;0;206.0;206.0;206.0;0.0;644.4500564830959;426
2025-12-22T00:08:07.445650;0.0;209.0;268.0;0.0;0.0;209.0;0.0;0.0;0.0;0;209.0;209.0;209.0;0.0;621.300318675169;426.0
2025-12-22T00:13:07.434485;0.0;205.0;268.0;0.0;0.0;205.0;0.0;0.0;0.0;0;205.0;205.0;205.0;0.0;600.467760689058;426.0
2025-12-22T00:17:33.441936;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0;195.0;195.0;195.0;0.0;581.5088963085755;426.0
2025-12-22T00:22:33.432051;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;559.6894398447597;426.0
2025-12-22T00:32:58.458773;0.0;177.0;268.0;0.0;0.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;519.2545970837948;426.0
2025-12-22T00:47:50.431862;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0;201.0;201.0;201.0;0.0;458.520657080746;426.0
2025-12-22T00:52:50.451324;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;436.6990660946349;426.0
2025-12-22T00:58:16.430618;0.0;203.0;268.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-22T01:03:16.442632;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T01:08:42.430130;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T01:13:42.426991;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T01:18:08.469967;0.0;181.0;268.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-22T01:23:08.425279;0.0;177.0;268.0;0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-22T01:28:34.440468;0.0;200.0;268.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-22T01:33:34.622570;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T01:39:00.434130;0.0;178.0;268.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-22T01:43:00.464095;0.0;174.0;268.0;0.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-22T01:48:26.489762;0.0;175.0;268.0;0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-22T01:53:26.501611;0.0;202.0;268.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-22T01:58:52.470029;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-22T02:03:52.442780;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T02:09:18.470968;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T02:13:18.433715;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T02:18:18.440657;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T02:23:43.429712;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T02:28:43.453479;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T02:34:09.430005;0.0;196.0;268.0;0.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-22T02:39:09.430588;0.0;240.0;268.0;0.0;0.0;240.0;0.0;0.0;0.0;0.0;0;240.0;0.0;240.0;426;426.0
2025-12-22T02:43:35.472584;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T02:48:35.445269;0.0;179.0;268.0;0.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;426;426.0
2025-12-22T02:54:01.451089;0.0;178.0;268.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-22T02:59:01.435356;0.0;179.0;268.0;0.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;426;426.0
2025-12-22T03:04:27.461003;0.0;183.0;268.0;0.0;0.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;426;426.0
2025-12-22T03:09:27.441975;0.0;180.0;268.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;426;426.0
2025-12-22T03:13:53.440452;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-22T03:24:19.460300;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T03:29:19.446150;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T03:33:45.428243;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T03:38:45.435374;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T03:44:11.436288;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T03:49:11.431798;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T03:54:37.441958;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T03:59:37.433312;0.0;184.0;268.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-22T04:05:03.438825;0.0;203.0;268.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-22T04:09:03.482019;0.0;176.0;268.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-22T04:19:29.432971;0.0;180.0;268.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;426;426.0
2025-12-22T04:29:55.432132;0.0;202.0;268.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-22T04:35:21.482192;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-22T04:39:21.479612;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T04:44:21.430339;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T04:49:46.440444;0.0;194.0;268.0;0.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;426;426.0
2025-12-22T05:00:12.438136;0.0;176.0;268.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-22T05:05:12.456633;0.0;177.0;268.0;0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-22T05:09:38.475029;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T05:14:38.430794;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T05:20:04.445443;0.0;175.0;268.0;0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-22T05:25:04.428584;0.0;176.0;268.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-22T05:29:30.436838;0.0;178.0;268.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-22T05:34:30.432826;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T05:39:56.450238;0.0;200.0;268.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-22T05:44:56.435557;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-22T05:50:22.437901;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T05:55:22.442248;0.0;196.0;268.0;0.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-22T05:59:49.434650;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T06:04:49.432019;0.0;197.0;268.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-22T06:10:15.441921;0.0;195.0;268.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-22T06:15:15.473832;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T06:20:41.444045;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T06:25:41.439883;0.0;184.0;268.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-22T06:31:07.448099;0.0;190.0;268.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;426;426.0
2025-12-22T06:35:07.435158;0.0;181.0;268.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-22T06:40:33.499566;0.0;178.0;268.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-22T06:50:59.478181;0.0;198.0;268.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-22T06:55:59.437675;0.0;199.0;268.0;0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-22T07:01:25.552920;0.0;205.0;268.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;426;426.0
2025-12-22T07:05:25.453143;0.0;1582.0;268.0;0.0;0.0;1582.0;0.0;0.0;0.0;0.0;0;1582.0;0.0;1582.0;426;426.0
2025-12-22T07:10:25.441574;0.0;213.0;268.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-22T07:15:51.438243;0.0;740.0;268.0;0.0;0.0;740.0;0.0;0.0;0.0;0.0;0;740.0;0.0;740.0;426;426.0
2025-12-22T07:20:51.444952;0.0;206.0;268.0;0.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;426.0
2025-12-22T07:25:17.465851;0.0;204.0;268.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-22T07:30:17.433520;0.0;285.0;268.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0;285.0;0.0;285.0;426;426.0
2025-12-22T07:35:43.451506;0.0;1644.0;268.0;0.0;0.0;1644.0;0.0;0.0;0.0;0.0;0;1644.0;0.0;1644.0;426;426.0
2025-12-22T07:40:43.443535;0.0;272.0;268.0;0.0;0.0;272.0;0.0;0.0;0.0;0.0;0;272.0;0.0;272.0;426;426.0
2025-12-22T07:46:09.447702;0.0;206.0;268.0;0.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;426.0
2025-12-22T07:51:09.452521;0.0;191.0;268.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;426;426.0
2025-12-22T07:55:35.472973;0.0;189.0;268.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;426;426.0
2025-12-22T08:06:01.438581;0.0;225.0;268.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0;0;225.0;0.0;225.0;426;426.0
2025-12-22T08:11:01.461725;0.0;242.0;268.0;0.0;0.0;242.0;0.0;0.0;0.0;0.0;0;242.0;0.0;242.0;426;426.0
2025-12-22T08:16:27.461631;0.0;270.0;268.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0;270.0;0.0;270.0;426;426.0
2025-12-22T08:21:27.449193;0.0;296.0;268.0;0.0;0.0;296.0;0.0;0.0;0.0;0.0;0;296.0;0.0;296.0;426;426.0
2025-12-22T08:25:53.480654;0.0;283.0;268.0;0.0;0.0;283.0;0.0;0.0;0.0;0.0;0;283.0;0.0;283.0;426;426.0
2025-12-22T08:36:19.455603;0.0;247.0;268.0;0.0;0.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;426;426.0
2025-12-22T08:41:19.461513;0.0;262.0;268.0;0.0;0.0;262.0;0.0;0.0;0.0;0.0;0;262.0;0.0;262.0;426;426.0
2025-12-22T08:46:45.534048;0.0;1104.0;268.0;0.0;0.0;1104.0;0.0;0.0;0.0;0.0;0;1104.0;0.0;1104.0;426;426.0
2025-12-22T08:51:45.448430;0.0;344.0;268.0;0.0;0.0;344.0;0.0;0.0;0.0;0.0;0;344.0;0.0;344.0;426;426.0
2025-12-22T08:57:11.448075;6.0;344.0;268.0;0.0;0.0;344.0;12.0;12.0;0.0;0.0;0;332.0;12.0;332.0;426;426.0
2025-12-22T08:57:11.450148;6.0;344.0;268.0;6.0;0.0;350.0;12.0;12.0;0.0;0.0;0;338.0;12.0;338.0;426;426.0
2025-12-22T08:57:11.451783;6.0;264.0;268.0;6.0;0.0;270.0;12.0;12.0;0.0;0.0;0;258.0;12.0;258.0;426;426.0
2025-12-22T09:01:12.453596;14.0;264.0;268.0;6.0;0.0;270.0;28.0;28.0;0.0;0.0;0;242.0;28.0;242.0;426;426.0
2025-12-22T09:01:12.455806;14.0;264.0;268.0;14.0;0.0;278.0;28.0;28.0;0.0;0.0;0;250.0;28.0;250.0;426;426.0
2025-12-22T09:01:12.462369;14.0;2085.0;268.0;14.0;0.0;2099.0;28.0;28.0;0.0;0.0;0;2071.0;28.0;2071.0;426;426.0
2025-12-22T09:06:38.503851;12.0;2085.0;268.0;14.0;0.0;2099.0;24.0;24.0;0.0;0.0;0;2075.0;24.0;2075.0;426;426.0
2025-12-22T09:06:38.511046;12.0;2085.0;268.0;12.0;0.0;2097.0;24.0;24.0;0.0;0.0;0;2073.0;24.0;2073.0;426;426.0
2025-12-22T09:06:38.513054;12.0;2090.0;268.0;12.0;0.0;2102.0;24.0;24.0;0.0;0.0;0;2078.0;24.0;2078.0;426;426.0
2025-12-22T09:11:38.443598;14.0;2090.0;268.0;12.0;0.0;2102.0;28.0;28.0;0.0;0.0;0;2074.0;28.0;2074.0;426;426.0
2025-12-22T09:11:38.450708;14.0;2090.0;268.0;14.0;0.0;2104.0;28.0;28.0;0.0;0.0;0;2076.0;28.0;2076.0;426;426.0
2025-12-22T09:11:38.452522;14.0;2085.0;268.0;14.0;0.0;2099.0;28.0;28.0;0.0;0.0;0;2071.0;28.0;2071.0;426;426.0
2025-12-22T09:17:04.513201;20.0;2085.0;268.0;14.0;0.0;2099.0;40.0;40.0;0.0;0.0;0;2059.0;40.0;2059.0;426;426.0
2025-12-22T09:17:04.515379;20.0;2085.0;268.0;20.0;0.0;2105.0;40.0;40.0;0.0;0.0;0;2065.0;40.0;2065.0;426;426.0
2025-12-22T09:17:04.520666;20.0;239.0;268.0;20.0;0.0;259.0;40.0;40.0;0.0;0.0;0;219.0;40.0;219.0;426;426.0
2025-12-22T09:21:04.443649;27.0;239.0;268.0;20.0;0.0;259.0;54.0;54.0;0.0;0.0;0;205.0;54.0;205.0;426;426.0
2025-12-22T09:21:04.445796;27.0;239.0;268.0;27.0;0.0;266.0;54.0;54.0;0.0;0.0;0;212.0;54.0;212.0;426;426.0
2025-12-22T09:21:04.452081;27.0;231.0;268.0;27.0;0.0;258.0;54.0;54.0;0.0;0.0;0;204.0;54.0;204.0;426;426.0
2025-12-22T09:26:04.464500;28.0;231.0;268.0;27.0;0.0;258.0;56.0;56.0;0.0;0.0;0;202.0;56.0;202.0;426;426.0
2025-12-22T09:26:04.466425;28.0;231.0;268.0;28.0;0.0;259.0;56.0;56.0;0.0;0.0;0;203.0;56.0;203.0;426;426.0
2025-12-22T09:26:04.471693;28.0;253.0;268.0;28.0;0.0;281.0;56.0;56.0;0.0;0.0;0;225.0;56.0;225.0;426;426.0
2025-12-22T09:31:30.459481;29.0;253.0;268.0;28.0;0.0;281.0;58.0;58.0;0.0;0.0;0;223.0;58.0;223.0;426;426.0
2025-12-22T09:31:30.461307;29.0;253.0;268.0;29.0;0.0;282.0;58.0;58.0;0.0;0.0;0;224.0;58.0;224.0;426;426.0
2025-12-22T09:31:30.467520;29.0;254.0;268.0;29.0;0.0;283.0;58.0;58.0;0.0;0.0;0;225.0;58.0;225.0;426;426.0
2025-12-22T09:36:30.451037;28.0;254.0;268.0;29.0;0.0;283.0;56.0;56.0;0.0;0.0;0;227.0;56.0;227.0;426;426.0
2025-12-22T09:36:30.453192;28.0;254.0;268.0;28.0;0.0;282.0;56.0;56.0;0.0;0.0;0;226.0;56.0;226.0;426;426.0
2025-12-22T09:36:30.459189;28.0;327.0;268.0;28.0;0.0;355.0;56.0;56.0;0.0;0.0;0;299.0;56.0;299.0;426;426.0
2025-12-22T09:41:56.451425;29.0;327.0;268.0;28.0;0.0;355.0;58.0;58.0;0.0;0.0;0;297.0;58.0;297.0;426;426.0
2025-12-22T09:41:56.453246;29.0;327.0;268.0;29.0;0.0;356.0;58.0;58.0;0.0;0.0;0;298.0;58.0;298.0;426;426.0
2025-12-22T09:41:56.458995;29.0;279.0;268.0;29.0;0.0;308.0;58.0;58.0;0.0;0.0;0;250.0;58.0;250.0;426;426.0
2025-12-22T09:46:56.451797;31.0;279.0;268.0;29.0;0.0;308.0;62.0;62.0;0.0;0.0;0;246.0;62.0;246.0;426;426.0
2025-12-22T09:46:56.453602;31.0;279.0;268.0;31.0;0.0;310.0;62.0;62.0;0.0;0.0;0;248.0;62.0;248.0;426;426.0
2025-12-22T09:46:56.459582;31.0;396.0;268.0;31.0;0.0;427.0;62.0;62.0;0.0;0.0;0;365.0;62.0;365.0;426;426.0
2025-12-22T09:51:22.447985;37.0;396.0;268.0;31.0;0.0;427.0;74.0;74.0;0.0;0.0;0;353.0;74.0;353.0;426;426.0
2025-12-22T09:51:22.455022;37.0;396.0;268.0;37.0;0.0;433.0;74.0;74.0;0.0;0.0;0;359.0;74.0;359.0;426;426.0
2025-12-22T09:51:22.457088;37.0;295.0;268.0;37.0;0.0;332.0;74.0;74.0;0.0;0.0;0;258.0;74.0;258.0;426;426.0
2025-12-22T09:56:22.449656;41.0;295.0;268.0;37.0;0.0;332.0;82.0;82.0;0.0;0.0;0;250.0;82.0;250.0;426;426.0
2025-12-22T09:56:22.451674;41.0;295.0;268.0;41.0;0.0;336.0;82.0;82.0;0.0;0.0;0;254.0;82.0;254.0;426;426.0
2025-12-22T09:56:22.457906;41.0;192.0;268.0;41.0;0.0;233.0;82.0;82.0;0.0;0.0;0;151.0;82.0;151.0;426;426.0
2025-12-22T10:01:48.489877;36.0;192.0;268.0;41.0;0.0;233.0;72.0;72.0;0.0;0.0;0;161.0;72.0;161.0;426;426.0
2025-12-22T10:01:48.491918;36.0;192.0;268.0;36.0;0.0;228.0;72.0;72.0;0.0;0.0;0;156.0;72.0;156.0;426;426.0
2025-12-22T10:01:48.498263;36.0;177.0;268.0;36.0;0.0;213.0;72.0;72.0;0.0;0.0;0;141.0;72.0;141.0;426;426.0
2025-12-22T10:06:48.442977;41.0;177.0;268.0;36.0;0.0;213.0;82.0;82.0;0.0;0.0;0;131.0;82.0;131.0;426;426.0
2025-12-22T10:06:48.444959;41.0;177.0;268.0;41.0;0.0;218.0;82.0;82.0;0.0;0.0;0;136.0;82.0;136.0;426;426.0
2025-12-22T10:06:48.451499;41.0;163.0;268.0;41.0;0.0;204.0;82.0;82.0;0.0;0.0;0;122.0;82.0;122.0;426;426.0
2025-12-22T10:12:14.451653;48.0;163.0;268.0;41.0;0.0;204.0;96.0;96.0;0.0;0.0;0;108.0;96.0;108.0;426;426.0
2025-12-22T10:12:14.453693;48.0;163.0;268.0;48.0;0.0;211.0;96.0;96.0;0.0;0.0;0;115.0;96.0;115.0;426;426.0
2025-12-22T10:12:14.460141;48.0;2031.0;268.0;48.0;0.0;2079.0;96.0;96.0;0.0;0.0;0;1983.0;96.0;1983.0;426;426.0
2025-12-22T10:17:15.460612;48.0;181.0;268.0;48.0;0.0;229.0;96.0;96.0;0.0;0.0;0;133.0;96.0;133.0;426;426.0
2025-12-22T10:21:41.526507;53.0;181.0;268.0;48.0;0.0;229.0;106.0;106.0;0.0;0.0;0;123.0;106.0;123.0;426;426.0
2025-12-22T10:21:41.533036;53.0;181.0;268.0;53.0;0.0;234.0;106.0;106.0;0.0;0.0;0;128.0;106.0;128.0;426;426.0
2025-12-22T10:21:41.535129;53.0;172.0;268.0;53.0;0.0;225.0;106.0;106.0;0.0;0.0;0;119.0;106.0;119.0;426;426.0
2025-12-22T10:26:42.446544;53.0;194.0;268.0;53.0;0.0;247.0;106.0;106.0;0.0;0.0;0;141.0;106.0;141.0;426;426.0
2025-12-22T10:32:11.452714;55.0;194.0;268.0;53.0;0.0;247.0;110.0;110.0;0.0;0.0;0;137.0;110.0;137.0;426;426.0
2025-12-22T10:32:11.454592;55.0;194.0;268.0;55.0;0.0;249.0;110.0;110.0;0.0;0.0;0;139.0;110.0;139.0;426;426.0
2025-12-22T10:32:11.461083;55.0;156.0;268.0;55.0;0.0;211.0;110.0;110.0;0.0;0.0;0;101.0;110.0;101.0;426;426.0
2025-12-22T10:37:13.460651;57.0;156.0;268.0;55.0;0.0;211.0;114.0;114.0;0.0;0.0;0;97.0;114.0;97.0;426;426.0
2025-12-22T10:37:13.462717;57.0;156.0;268.0;57.0;0.0;213.0;114.0;114.0;0.0;0.0;0;99.0;114.0;99.0;426;426.0
2025-12-22T10:37:13.469299;57.0;139.0;268.0;57.0;0.0;196.0;114.0;114.0;0.0;0.0;0;82.0;114.0;82.0;426;426.0
2025-12-22T10:41:39.469856;58.0;139.0;268.0;57.0;0.0;196.0;116.0;116.0;0.0;0.0;0;80.0;116.0;80.0;426;426.0
2025-12-22T10:41:39.471803;58.0;139.0;268.0;58.0;0.0;197.0;116.0;116.0;0.0;0.0;0;81.0;116.0;81.0;426;426.0
2025-12-22T10:41:39.473439;58.0;138.0;268.0;58.0;0.0;196.0;116.0;116.0;0.0;0.0;0;80.0;116.0;80.0;426;426.0
2025-12-22T10:46:39.662987;59.0;138.0;268.0;58.0;0.0;196.0;118.0;118.0;0.0;0.0;0;78.0;118.0;78.0;426;426.0
2025-12-22T10:46:39.664977;59.0;138.0;268.0;59.0;0.0;197.0;118.0;118.0;0.0;0.0;0;79.0;118.0;79.0;426;426.0
2025-12-22T10:46:39.671141;59.0;116.0;268.0;59.0;0.0;175.0;118.0;118.0;0.0;0.0;0;57.0;118.0;57.0;426;426.0
2025-12-22T10:52:07.453951;60.0;116.0;268.0;59.0;0.0;175.0;120.0;120.0;0.0;0.0;0;55.0;120.0;55.0;426;426.0
2025-12-22T10:52:07.455926;60.0;116.0;268.0;60.0;0.0;176.0;120.0;120.0;0.0;0.0;0;56.0;120.0;56.0;426;426.0
2025-12-22T10:57:08.427760;65.0;116.0;268.0;60.0;0.0;176.0;130.0;130.0;0.0;0.0;0;46.0;130.0;46.0;426;426.0
2025-12-22T10:57:08.430025;65.0;116.0;268.0;65.0;0.0;181.0;130.0;130.0;0.0;0.0;0;51.0;130.0;51.0;426;426.0
2025-12-22T10:57:08.436877;65.0;112.0;268.0;65.0;0.0;177.0;130.0;130.0;0.0;0.0;0;47.0;130.0;47.0;426;426.0
2025-12-22T11:02:34.449426;69.0;112.0;268.0;65.0;0.0;177.0;138.0;138.0;0.0;0.0;0;39.0;138.0;39.0;426;426.0
2025-12-22T11:02:34.451588;69.0;112.0;268.0;69.0;0.0;181.0;138.0;138.0;0.0;0.0;0;43.0;138.0;43.0;426;426.0
2025-12-22T11:02:34.453215;69.0;107.0;268.0;69.0;0.0;176.0;138.0;138.0;0.0;0.0;0;38.0;138.0;38.0;426;426.0
2025-12-22T11:07:35.402030;65.0;107.0;268.0;69.0;0.0;176.0;130.0;130.0;0.0;0.0;0;46.0;130.0;46.0;426;426.0
2025-12-22T11:07:35.404101;65.0;107.0;268.0;65.0;0.0;172.0;130.0;130.0;0.0;0.0;0;42.0;130.0;42.0;426;426.0
2025-12-22T11:07:35.410726;65.0;115.0;268.0;65.0;0.0;180.0;130.0;130.0;0.0;0.0;0;50.0;130.0;50.0;426;426.0
2025-12-22T11:13:01.451877;56.0;115.0;268.0;65.0;0.0;180.0;112.0;112.0;0.0;0.0;0;68.0;112.0;68.0;426;426.0
2025-12-22T11:13:01.453918;56.0;115.0;268.0;56.0;0.0;171.0;112.0;112.0;0.0;0.0;0;59.0;112.0;59.0;426;426.0
2025-12-22T11:13:01.459871;56.0;152.0;268.0;56.0;0.0;208.0;112.0;112.0;0.0;0.0;0;96.0;112.0;96.0;426;426.0
2025-12-22T11:17:01.453189;64.0;152.0;268.0;56.0;0.0;208.0;128.0;128.0;0.0;0.0;0;80.0;128.0;80.0;426;426.0
2025-12-22T11:17:01.455261;64.0;152.0;268.0;64.0;0.0;216.0;128.0;128.0;0.0;0.0;0;88.0;128.0;88.0;426;426.0
2025-12-22T11:17:01.461858;64.0;134.0;268.0;64.0;0.0;198.0;128.0;128.0;0.0;0.0;0;70.0;128.0;70.0;426;426.0
2025-12-22T11:22:28.551222;54.0;134.0;268.0;64.0;0.0;198.0;108.0;108.0;0.0;0.0;0;90.0;108.0;90.0;426;426.0
