timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadung;akkuLadestand;solarleistung_pv1;netzeinspeisung;netzbezug;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-20T00:00:00;208.0;0.0;0.0;0.0;430.0;0.0;5.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;2943.3120021021855;430.0
2026-03-20T00:01:08.855373;205.0;0.0;0.0;0.0;430.0;0.0;5.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2938.6470039314536;536
2026-03-20T00:01:08.856323;205.0;0.0;0.0;0.0;403.0;0.0;5.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2938.64693956831;536.0
2026-03-20T00:01:08.860332;205.0;0.0;0.0;0.0;403.0;0.0;8.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2938.6466509085876;536.0
2026-03-20T00:06:08.817168;201.0;0.0;0.0;0.0;403.0;0.0;8.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2917.4874150357805;536.0
2026-03-20T00:06:08.822550;201.0;0.0;0.0;0.0;403.0;0.0;4.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2917.487027516044;536.0
2026-03-20T00:11:13.827231;205.0;0.0;0.0;0.0;403.0;0.0;4.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2896.7194323666536;536.0
2026-03-20T00:11:13.828161;205.0;0.0;0.0;0.0;376.0;0.0;4.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2896.719369043483;536.0
2026-03-20T00:11:13.832313;205.0;0.0;0.0;0.0;376.0;0.0;7.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2896.7190685697988;536.0
2026-03-20T00:16:13.829648;183.0;0.0;0.0;0.0;376.0;0.0;7.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;2877.420994388512;536.0
