timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-06T00:00:00;0.0;0.0;0.0;1532.0;0.0;171.0;0.0;0.0;4.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1444.4144145468215;1532.0
2026-04-06T00:03:17.950356;0.0;0.0;0.0;1532.0;0.0;217.0;0.0;0.0;4.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1430.1314112175533;1532.0
2026-04-06T00:03:17.956009;0.0;0.0;0.0;1505.0;0.0;217.0;0.0;0.0;4.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1430.1310033283255;1532.0
2026-04-06T00:03:17.956688;0.0;0.0;0.0;1505.0;0.0;217.0;0.0;0.0;8.0;209.0;0;0;0;0;209.0;209.0;209.0;0.0;1430.1309552554935;1532.0
2026-04-06T00:08:22.947717;0.0;0.0;0.0;1505.0;0.0;220.0;0.0;0.0;8.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;1408.2278054763608;1532.0
2026-04-06T00:08:22.953603;0.0;0.0;0.0;1505.0;0.0;220.0;0.0;0.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;1408.2273668178243;1532.0
2026-04-06T00:13:22.973176;0.0;0.0;0.0;1505.0;0.0;215.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;1386.3763477815778;1532.0
2026-04-06T00:13:22.978565;0.0;0.0;0.0;1478.0;0.0;215.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;1386.3759552900467;1532.0
2026-04-06T00:13:22.979246;0.0;0.0;0.0;1478.0;0.0;215.0;0.0;0.0;8.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;1386.3759075369978;1532.0
2026-04-06T00:18:27.945068;0.0;0.0;0.0;1478.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1365.5321178023487;1532.0
2026-04-06T00:18:27.950528;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1365.5317446225242;1532.0
2026-04-06T00:18:27.951298;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1365.5316917131674;1532.0
2026-04-06T00:23:27.949465;0.0;0.0;0.0;1451.0;0.0;190.0;0.0;0.0;7.0;183.0;0;0;0;0;183.0;183.0;183.0;0.0;1345.4660248414568;1532.0
2026-04-06T00:23:27.954977;0.0;0.0;0.0;1451.0;0.0;190.0;0.0;0.0;3.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1345.4656481075388;1532.0
2026-04-06T00:28:32.947680;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;3.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1323.8397035234743;1532.0
2026-04-06T00:28:32.953354;0.0;0.0;0.0;1424.0;0.0;197.0;0.0;0.0;3.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1323.8393012003748;1532.0
2026-04-06T00:28:32.954064;0.0;0.0;0.0;1424.0;0.0;197.0;0.0;0.0;9.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1323.839252413825;1532.0
2026-04-06T00:33:33.030341;0.0;0.0;0.0;1424.0;0.0;195.0;0.0;0.0;9.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1303.4393300739127;1532.0
2026-04-06T00:33:33.035768;0.0;0.0;0.0;1397.0;0.0;195.0;0.0;0.0;9.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1303.4389611331233;1532.0
2026-04-06T00:33:33.036454;0.0;0.0;0.0;1397.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1303.4389139956963;1532.0
2026-04-06T00:38:37.972020;0.0;0.0;0.0;1370.0;0.0;195.0;0.0;0.0;7.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1282.4857391389712;1532.0
2026-04-06T00:38:37.975538;0.0;0.0;0.0;1370.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1282.4854986908717;1532.0
2026-04-06T00:43:37.955552;0.0;0.0;0.0;1370.0;0.0;214.0;0.0;0.0;8.0;206.0;0;0;0;0;206.0;206.0;206.0;0.0;1261.5519340282701;1532.0
2026-04-06T00:48:42.961897;0.0;0.0;0.0;1370.0;0.0;194.0;0.0;0.0;8.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1240.8168535567788;1532.0
2026-04-06T00:48:42.967585;0.0;0.0;0.0;1344.0;0.0;194.0;0.0;0.0;8.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1240.8164668725683;1532.0
2026-04-06T00:53:42.953507;0.0;0.0;0.0;1344.0;0.0;210.0;0.0;0.0;8.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;1220.2889749199937;1532.0
2026-04-06T00:53:42.954790;0.0;0.0;0.0;1317.0;0.0;210.0;0.0;0.0;8.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;1220.2888871266332;1532.0
2026-04-06T00:53:42.955462;0.0;0.0;0.0;1317.0;0.0;210.0;0.0;0.0;3.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;1220.288840004682;1532.0
2026-04-06T00:58:47.952219;0.0;0.0;0.0;1317.0;0.0;176.0;0.0;0.0;3.0;173.0;0;0;0;0;173.0;173.0;173.0;0.0;1201.0035918464218;1532.0
2026-04-06T00:58:47.957510;0.0;0.0;0.0;1317.0;0.0;176.0;0.0;0.0;8.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1201.003266960457;1532.0
2026-04-06T01:03:47.951344;0.0;0.0;0.0;1317.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1182.6922398120653;1532.0
2026-04-06T01:03:47.956672;0.0;0.0;0.0;1290.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1182.6919146015389;1532.0
2026-04-06T01:03:47.957357;0.0;0.0;0.0;1290.0;0.0;175.0;0.0;0.0;7.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1182.6918725401354;1532.0
2026-04-06T01:08:52.945269;0.0;0.0;0.0;1290.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;1164.2989611804862;1532.0
2026-04-06T01:08:52.950720;0.0;0.0;0.0;1263.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;1164.2986324469337;1532.0
2026-04-06T01:08:52.951530;0.0;0.0;0.0;1263.0;0.0;172.0;0.0;0.0;3.0;169.0;0;0;0;0;169.0;169.0;169.0;0.0;1164.298582414039;1532.0
2026-04-06T01:13:52.958826;0.0;0.0;0.0;1263.0;0.0;176.0;0.0;0.0;3.0;173.0;0;0;0;0;173.0;173.0;173.0;0.0;1145.3288228350916;1532.0
2026-04-06T01:13:52.960737;0.0;0.0;0.0;1263.0;0.0;176.0;0.0;0.0;7.0;169.0;0;0;0;0;169.0;169.0;169.0;0.0;1145.3287047945214;1532.0
2026-04-06T01:18:57.967010;0.0;0.0;0.0;1263.0;0.0;178.0;0.0;0.0;7.0;171.0;0;0;0;0;171.0;171.0;171.0;0.0;1126.2658127320215;1532.0
2026-04-06T01:18:57.968368;0.0;0.0;0.0;1236.0;0.0;178.0;0.0;0.0;7.0;171.0;0;0;0;0;171.0;171.0;171.0;0.0;1126.2657278570214;1532.0
2026-04-06T01:18:57.969053;0.0;0.0;0.0;1236.0;0.0;178.0;0.0;0.0;9.0;169.0;0;0;0;0;169.0;169.0;169.0;0.0;1126.2656855452524;1532.0
2026-04-06T01:23:57.960154;0.0;0.0;0.0;1236.0;0.0;193.0;0.0;0.0;9.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;1106.0908454195214;1532.0
2026-04-06T01:23:57.966005;0.0;0.0;0.0;1209.0;0.0;193.0;0.0;0.0;9.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;1106.0904519312173;1532.0
2026-04-06T01:23:57.966736;0.0;0.0;0.0;1209.0;0.0;193.0;0.0;0.0;4.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;1106.0904014345067;1532.0
2026-04-06T01:29:03.950653;0.0;0.0;0.0;1209.0;0.0;214.0;0.0;0.0;4.0;210.0;0;0;0;0;210.0;210.0;210.0;0.0;1084.3232528674334;1532.0
2026-04-06T01:29:03.956528;0.0;0.0;0.0;1209.0;0.0;214.0;0.0;0.0;7.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;1084.32284090097;1532.0
2026-04-06T01:34:19.950557;0.0;0.0;0.0;1209.0;0.0;218.0;0.0;0.0;7.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;1061.736546822718;1532.0
2026-04-06T01:34:19.956174;0.0;0.0;0.0;1182.0;0.0;218.0;0.0;0.0;7.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;1061.736145336607;1532.0
2026-04-06T01:34:19.956956;0.0;0.0;0.0;1182.0;0.0;218.0;0.0;0.0;9.0;209.0;0;0;0;0;209.0;209.0;209.0;0.0;1061.7360899714308;1532.0
2026-04-06T01:39:24.944558;0.0;0.0;0.0;1182.0;0.0;200.0;0.0;0.0;9.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;1040.444923311343;1532.0
2026-04-06T01:39:24.950314;0.0;0.0;0.0;1155.0;0.0;200.0;0.0;0.0;9.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;1040.4445214853197;1532.0
