timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-23T00:00:00;0.0;226.0;0.0;0.0;1075.0;0.0;8.0;0.0;0.0;0.0;218.0;0;0;0;0;218.0;218.0;218.0;0.0;833.2106716004528;1075.0
2026-04-23T00:04:57.792471;0.0;226.0;0.0;0.0;1075.0;0.0;9.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;811.3201003921195;1075.0
2026-04-23T00:04:57.798601;0.0;208.0;0.0;0.0;1075.0;0.0;9.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;811.3196545332013;1075.0
2026-04-23T00:09:57.751287;0.0;212.0;0.0;0.0;1075.0;0.0;9.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;790.6928268712771;1075.0
2026-04-23T00:09:57.752347;0.0;212.0;0.0;0.0;1048.0;0.0;9.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;790.6927539783233;1075.0
2026-04-23T00:15:02.762007;0.0;212.0;0.0;0.0;1048.0;0.0;4.0;0.0;0.0;0.0;208.0;0;0;0;0;208.0;208.0;208.0;0.0;769.2015584227677;1075.0
2026-04-23T00:15:02.768620;0.0;204.0;0.0;0.0;1048.0;0.0;4.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;769.2011103875374;1075.0
2026-04-23T00:15:02.769711;0.0;204.0;0.0;0.0;1021.0;0.0;4.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;769.2010364715483;1075.0
2026-04-23T00:20:02.751019;0.0;204.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;747.6015051572208;1075.0
2026-04-23T00:20:02.758175;0.0;205.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;747.6009872887997;1075.0
2026-04-23T00:20:02.759135;0.0;205.0;0.0;0.0;994.0;0.0;7.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;747.6009178151155;1075.0
